timestamps,,,,,Marker
1490136728.328,-166.167,34.364,73.306,-216.673,0
1490136728.343,-46.496,146.944,155.713,-95.955,0
1490136728.343,-51.497,159.217,201.330,304.415,0
1490136728.344,-177.984,48.968,83.639,-73.341,0
1490136728.344,-99.373,123.753,122.652,-231.853,0
1490136728.358,-30.819,192.928,215.669,245.663,0
1490136728.358,-152.698,63.363,126.831,104.766,0
1490136728.373,-130.837,64.614,94.765,-287.897,0
1490136728.373,-43.557,178.010,197.603,91.510,0
1490136728.374,-107.023,113.844,165.092,251.501,0
1490136728.374,-154.811,53.064,79.127,-210.770,0
1490136728.388,-56.745,166.414,171.699,-101.802,0
1490136728.388,-50.315,149.678,187.113,303.138,0
1490136728.403,-170.930,46.988,101.166,-88.471,0
1490136728.403,-93.262,129.948,121.431,-233.695,0
1490136728.404,-35.598,173.632,195.139,237.792,0
1490136728.404,-139.287,60.227,122.192,104.259,0
1490136728.418,-143.449,69.276,85.724,-285.655,0
1490136728.418,-43.136,169.518,198.162,96.044,0
1490136728.433,-88.321,113.633,172.376,251.821,0
1490136728.433,-148.870,50.627,84.698,-223.596,0
1490136728.434,-53.075,165.563,158.271,-88.752,0
1490136728.434,-57.185,140.884,204.632,300.234,0
1490136728.448,-180.781,34.566,81.687,-84.726,0
1490136728.448,-93.430,118.312,127.948,-217.526,0
1490136728.463,-33.317,171.787,207.437,244.672,0
1490136728.463,-137.129,54.904,119.553,102.129,0
1490136728.470,-146.056,78.833,86.848,-279.412,0
1490136728.470,-25.368,193.272,196.175,102.071,0
1490136728.478,-101.942,120.378,173.129,249.732,0
1490136728.478,-167.102,45.741,75.424,-222.917,0
1490136728.493,-48.710,156.305,164.851,-78.914,0
1490136728.493,-44.082,136.155,196.055,301.268,0
1490136728.494,-173.472,49.049,92.131,-90.292,0
1490136728.494,-91.039,134.926,116.603,-233.923,0
1490136728.508,-35.903,173.587,209.511,246.637,0
1490136728.508,-142.008,73.545,130.607,93.918,0
1490136728.523,-148.994,75.282,89.722,-277.065,0
1490136728.523,-39.088,174.205,202.531,100.293,0
1490136728.524,-100.478,108.143,171.089,239.168,0
1490136728.524,-166.674,53.694,79.013,-226.756,0
1490136728.538,-62.789,148.962,159.183,-77.195,0
1490136728.538,-53.049,154.458,198.189,301.696,0
1490136728.553,-182.561,13.770,87.603,-86.517,0
1490136728.553,-86.223,116.171,125.842,-222.395,0
1490136728.554,-30.628,190.507,201.543,253.580,0
1490136728.554,-147.578,63.892,118.622,88.535,0
1490136728.568,-135.594,82.792,97.985,-287.864,0
1490136728.568,-38.897,186.030,197.341,107.980,0
1490136728.583,-103.234,103.767,164.082,245.423,0
1490136728.583,-163.121,55.205,95.111,-222.517,0
1490136728.584,-42.302,172.856,168.236,-83.723,0
1490136728.584,-60.575,144.448,202.936,295.676,0
1490136728.598,-166.123,28.418,80.488,-94.582,0
1490136728.598,-94.730,122.785,121.143,-225.707,0
1490136728.613,-42.306,158.615,204.443,244.920,0
1490136728.613,-149.390,77.631,123.067,97.767,0
1490136728.614,-137.884,88.280,94.790,-271.261,0
1490136728.614,-35.376,181.092,196.868,116.273,0
1490136728.628,-106.748,101.985,167.394,236.154,0
1490136728.628,-194.385,28.893,86.523,-234.299,0
1490136728.643,-61.602,147.367,170.706,-76.361,0
1490136728.643,-42.620,156.704,194.905,304.037,0
1490136728.644,-168.183,37.909,82.865,-92.183,0
1490136728.644,-94.098,117.268,119.619,-216.699,0
1490136728.658,-33.352,175.672,205.455,248.733,0
1490136728.658,-142.640,66.998,119.295,87.936,0
1490136728.673,-124.993,82.988,93.778,-280.055,0
1490136728.673,-32.634,178.414,183.530,107.229,0
1490136728.674,-110.963,106.484,163.922,231.739,0
1490136728.674,-160.778,51.448,79.909,-233.205,0
1490136728.688,-43.332,163.471,168.737,-69.257,0
1490136728.688,-42.519,162.005,213.229,308.108,0
1490136728.703,-176.718,48.877,88.955,-100.368,0
1490136728.703,-92.725,118.901,120.511,-218.186,0
1490136728.704,-28.221,158.976,213.718,240.507,0
1490136728.704,-147.502,53.851,123.639,79.291,0
1490136728.718,-137.948,94.244,96.383,-277.947,0
1490136728.718,-30.626,193.046,197.863,116.775,0
1490136728.733,-93.501,95.569,165.240,241.106,0
1490136728.733,-159.073,56.439,83.138,-231.143,0
1490136728.734,-70.002,166.843,163.578,-76.219,0
1490136728.734,-51.884,146.827,201.812,303.106,0
1490136728.748,-164.114,41.107,84.256,-114.001,0
1490136728.748,-92.867,122.553,118.362,-215.394,0
1490136728.763,-40.159,165.204,208.305,250.970,0
1490136728.763,-148.900,59.111,123.473,84.952,0
1490136728.764,-128.228,80.449,94.881,-276.020,0
1490136728.764,-54.015,166.207,191.541,112.610,0
1490136728.778,-107.193,103.115,155.312,237.293,0
1490136728.778,-172.103,51.066,87.130,-231.373,0
1490136728.793,-43.474,169.485,171.164,-63.176,0
1490136728.793,-40.256,138.245,184.540,293.545,0
1490136728.794,-168.524,39.882,90.309,-116.704,0
1490136728.794,-83.304,119.638,129.775,-215.284,0
1490136728.808,-32.384,168.527,214.556,248.096,0
1490136728.808,-148.059,77.375,122.050,74.916,0
1490136728.823,-128.965,101.009,99.932,-281.392,0
1490136728.823,-23.169,189.819,210.859,126.768,0
1490136728.824,-109.063,93.890,160.023,228.229,0
1490136728.824,-160.962,55.889,80.453,-239.053,0
1490136728.838,-59.760,161.562,159.247,-57.832,0
1490136728.839,-70.912,132.256,189.041,299.461,0
1490136728.839,-162.697,40.602,86.852,-112.627,0
1490136728.853,-94.812,133.402,127.641,-210.029,0
1490136728.853,-25.487,181.817,212.191,257.277,0
1490136728.868,-148.414,58.307,129.819,82.489,0
1490136728.868,-143.135,77.521,87.327,-285.222,0
1490136728.869,-39.131,164.636,199.088,122.381,0
1490136728.869,-94.406,110.800,173.447,236.311,0
1490136728.883,-167.813,71.097,81.685,-239.801,0
1490136728.883,-57.948,174.646,171.231,-60.265,0
1490136728.898,-59.122,157.203,167.020,290.454,0
1490136728.898,-163.162,45.458,93.703,-112.827,0
1490136728.899,-83.063,132.521,138.057,-212.817,0
1490136728.899,-43.841,166.818,206.405,262.732,0
1490136728.913,-166.719,57.579,112.549,63.066,0
1490136728.913,-139.996,87.833,106.905,-276.618,0
1490136728.928,-35.553,185.899,196.171,130.794,0
1490136728.928,-104.798,102.204,157.526,227.670,0
1490136728.929,-155.750,49.221,86.999,-231.545,0
1490136728.929,-40.574,162.093,178.419,-49.148,0
1490136728.943,-65.886,127.899,200.165,304.619,0
1490136728.943,-161.938,40.894,81.255,-116.767,0
1490136728.958,-92.250,143.257,119.138,-209.045,0
1490136728.958,-42.407,169.920,204.630,251.462,0
1490136728.959,-162.835,64.784,111.283,62.451,0
1490136728.959,-135.569,82.038,94.756,-280.240,0
1490136728.973,-32.182,174.820,196.790,137.239,0
1490136728.973,-96.373,95.167,163.479,227.496,0
1490136728.988,-165.150,66.624,83.830,-241.977,0
1490136728.988,-62.088,164.010,172.830,-49.793,0
1490136728.989,-51.977,141.480,201.468,298.304,0
1490136728.989,-166.844,50.219,88.505,-119.469,0
1490136729.003,-81.225,133.337,126.654,-213.621,0
1490136729.003,-33.629,170.091,204.146,262.193,0
1490136729.018,-149.731,39.359,115.574,64.083,0
1490136729.018,-134.477,65.708,88.310,-280.582,0
1490136729.019,-46.072,194.628,199.376,133.722,0
1490136729.019,-97.424,110.854,170.317,226.103,0
1490136729.033,-171.344,53.884,61.254,-241.250,0
1490136729.033,-45.565,168.170,178.150,-52.237,0
1490136729.048,-55.902,153.820,202.544,295.912,0
1490136729.048,-167.845,45.442,84.621,-122.583,0
1490136729.049,-93.759,122.654,123.753,-200.717,0
1490136729.049,-28.040,161.562,207.955,269.017,0
1490136729.063,-158.630,49.982,106.918,54.840,0
1490136729.063,-129.027,87.360,99.868,-278.209,0
1490136729.078,-34.918,161.913,201.259,139.255,0
1490136729.078,-111.234,83.723,155.655,221.939,0
1490136729.079,-162.254,68.053,78.673,-248.675,0
1490136729.079,-55.212,160.296,170.526,-34.912,0
1490136729.093,-70.800,137.135,185.144,290.480,0
1490136729.093,-177.271,32.975,77.853,-124.110,0
1490136729.108,-97.262,143.420,138.558,-197.225,0
1490136729.108,-28.973,175.869,222.199,267.264,0
1490136729.109,-145.101,46.210,109.183,49.269,0
1490136729.109,-126.295,65.951,89.316,-283.279,0
1490136729.123,-29.523,191.012,200.494,139.332,0
1490136729.123,-103.685,109.774,159.838,216.368,0
1490136729.138,-156.878,58.137,88.974,-243.785,0
1490136729.138,-45.030,172.568,172.537,-32.483,0
1490136729.139,-56.358,142.960,196.377,307.423,0
1490136729.139,-182.273,39.069,79.131,-126.622,0
1490136729.153,-86.048,141.155,129.460,-207.164,0
1490136729.153,-39.750,169.259,206.841,265.748,0
1490136729.168,-155.709,62.387,123.134,61.415,0
1490136729.168,-124.580,85.928,98.825,-278.026,0
1490136729.169,-22.337,173.731,195.874,137.254,0
1490136729.169,-112.188,92.407,152.124,222.350,0
1490136729.183,-158.301,64.182,85.090,-245.077,0
1490136729.183,-54.105,168.512,171.349,-39.635,0
1490136729.198,-76.978,132.546,190.709,296.613,0
1490136729.198,-170.289,51.278,90.588,-123.987,0
1490136729.199,-81.737,127.809,134.305,-205.218,0
1490136729.199,-33.768,169.743,212.826,266.367,0
1490136729.220,-163.299,51.869,114.347,42.257,0
1490136729.220,-113.990,94.315,98.326,-275.227,0
1490136729.228,-21.254,178.734,204.855,143.909,0
1490136729.228,-119.531,92.002,150.020,211.316,0
1490136729.229,-170.682,53.836,78.457,-247.327,0
1490136729.229,-49.189,169.834,167.637,-42.218,0
1490136729.243,-82.328,140.327,183.466,291.125,0
1490136729.243,-174.079,54.791,93.754,-125.055,0
1490136729.258,-85.206,137.180,136.813,-199.456,0
1490136729.258,-31.896,158.686,204.604,267.940,0
1490136729.259,-158.428,47.996,103.522,50.588,0
1490136729.259,-121.936,99.257,99.255,-287.581,0
1490136729.273,-25.508,191.900,200.234,149.461,0
1490136729.273,-114.233,99.244,153.399,204.167,0
1490136729.288,-156.730,56.186,91.968,-249.588,0
1490136729.288,-47.983,183.543,167.179,-30.862,0
1490136729.289,-60.018,148.568,188.656,292.791,0
1490136729.289,-178.805,43.936,84.570,-132.563,0
1490136729.303,-89.569,132.821,131.968,-197.128,0
1490136729.303,-40.062,155.812,214.633,279.864,0
1490136729.318,-155.374,50.044,110.596,38.024,0
1490136729.318,-134.885,90.833,106.393,-267.818,0
1490136729.319,-28.573,186.124,205.457,151.868,0
1490136729.319,-124.613,93.206,150.997,217.389,0
1490136729.333,-159.413,47.426,60.652,-260.286,0
1490136729.333,-31.963,169.012,181.856,-25.362,0
1490136729.348,-77.526,136.759,188.467,306.384,0
1490136729.348,-173.788,39.260,85.747,-134.139,0
1490136729.349,-97.323,129.876,137.520,-191.023,0
1490136729.349,-34.458,155.982,203.445,272.042,0
1490136729.363,-150.312,53.475,109.798,43.018,0
1490136729.363,-131.207,82.543,98.305,-272.143,0
1490136729.378,-22.849,187.726,212.157,157.540,0
1490136729.378,-120.958,109.375,154.080,198.220,0
1490136729.379,-162.646,57.424,86.029,-253.653,0
1490136729.379,-36.973,166.717,180.082,-27.099,0
1490136729.393,-65.587,135.287,197.613,293.472,0
1490136729.393,-175.158,35.727,80.782,-142.369,0
1490136729.408,-81.816,113.725,133.082,-182.692,0
1490136729.408,-39.635,169.167,206.861,269.149,0
1490136729.409,-161.186,60.014,108.554,33.895,0
1490136729.409,-120.655,104.820,104.003,-276.861,0
1490136729.423,-38.480,165.831,202.746,152.459,0
1490136729.423,-113.154,84.496,161.603,207.041,0
1490136729.438,-162.876,67.969,86.850,-250.801,0
1490136729.438,-62.477,174.461,177.036,-23.006,0
1490136729.439,-66.239,146.258,188.482,286.671,0
1490136729.439,-155.062,31.499,79.636,-149.562,0
1490136729.453,-70.576,142.195,142.225,-179.388,0
1490136729.453,-42.431,165.762,221.123,275.236,0
1490136729.468,-156.906,52.682,113.631,24.150,0
1490136729.468,-120.148,104.317,100.085,-278.467,0
1490136729.469,-42.349,164.475,204.947,156.878,0
1490136729.469,-118.688,88.869,147.270,208.950,0
1490136729.483,-170.609,52.248,76.462,-247.464,0
1490136729.483,-40.428,178.842,184.607,-15.113,0
1490136729.498,-72.711,136.372,185.693,290.521,0
1490136729.498,-175.596,37.466,91.369,-141.086,0
1490136729.499,-79.060,144.201,136.441,-187.730,0
1490136729.499,-28.034,168.542,206.439,277.934,0
1490136729.513,-165.868,41.191,105.723,28.315,0
1490136729.513,-125.113,94.438,99.141,-274.841,0
1490136729.528,-38.386,173.535,199.346,163.118,0
1490136729.528,-115.107,87.525,144.556,192.253,0
1490136729.529,-149.551,60.485,86.655,-259.796,0
1490136729.529,-37.218,181.204,182.855,-16.457,0
1490136729.543,-96.158,126.489,188.796,303.411,0
1490136729.543,-161.087,49.499,83.817,-153.579,0
1490136729.558,-64.326,147.397,124.894,-184.553,0
1490136729.558,-33.511,183.762,202.731,280.685,0
1490136729.559,-178.507,62.350,97.026,19.012,0
1490136729.559,-97.989,98.554,101.463,-271.032,0
1490136729.573,-10.369,167.478,198.187,155.168,0
1490136729.573,-99.678,91.143,143.405,191.402,0
1490136729.588,-154.819,67.238,79.112,-260.890,0
1490136729.588,-30.600,190.780,179.321,-10.300,0
1490136729.589,-87.962,137.120,179.958,283.056,0
1490136729.589,-161.298,48.918,82.912,-154.516,0
1490136729.603,-74.830,143.674,134.218,-182.535,0
1490136729.603,-44.628,149.319,201.448,276.988,0
1490136729.618,-156.178,53.970,109.211,25.338,0
1490136729.618,-123.437,108.238,104.775,-262.002,0
1490136729.619,-30.903,167.267,203.750,171.125,0
1490136729.619,-130.582,74.435,137.598,188.311,0
1490136729.640,-150.838,63.791,84.215,-265.626,0
1490136729.640,-41.784,164.965,178.735,-9.217,0
1490136729.648,-74.964,133.026,186.718,289.457,0
1490136729.648,-166.323,52.312,84.458,-153.497,0
1490136729.649,-80.195,144.555,136.654,-179.710,0
1490136729.649,-35.512,160.750,196.614,276.631,0
1490136729.663,-158.069,49.728,106.400,23.017,0
1490136729.663,-132.998,83.306,108.941,-274.776,0
1490136729.678,-29.940,174.446,199.875,170.154,0
1490136729.678,-104.334,91.902,149.589,189.944,0
1490136729.679,-165.006,54.070,78.250,-263.452,0
1490136729.679,-34.695,177.660,181.690,-1.732,0
1490136729.693,-60.444,140.340,190.380,293.827,0
1490136729.693,-166.811,48.032,80.726,-156.042,0
1490136729.708,-85.578,129.477,145.622,-175.239,0
1490136729.708,-50.077,164.256,212.011,287.856,0
1490136729.709,-178.906,50.384,98.225,14.182,0
1490136729.709,-123.460,82.773,109.087,-272.987,0
1490136729.723,-23.038,187.246,207.411,165.115,0
1490136729.723,-103.535,98.674,155.505,184.878,0
1490136729.738,-151.458,58.462,80.872,-257.810,0
1490136729.738,-42.783,158.895,179.042,3.704,0
1490136729.739,-76.199,130.349,184.960,287.333,0
1490136729.739,-164.572,48.882,67.872,-149.488,0
1490136729.753,-83.093,128.623,147.455,-172.230,0
1490136729.753,-49.283,164.341,209.887,282.319,0
1490136729.768,-164.120,47.207,103.599,10.365,0
1490136729.768,-109.590,98.692,103.341,-270.333,0
1490136729.769,-32.943,191.492,215.237,169.724,0
1490136729.769,-117.943,94.034,144.732,182.935,0
1490136729.783,-147.993,56.976,78.966,-263.291,0
1490136729.783,-30.877,184.515,187.249,2.121,0
1490136729.798,-83.523,130.556,188.957,285.132,0
1490136729.798,-173.625,46.984,86.973,-165.960,0
1490136729.799,-83.705,126.377,131.476,-172.419,0
1490136729.799,-40.484,155.744,211.684,290.381,0
1490136729.813,-150.752,55.160,109.166,2.057,0
1490136729.813,-118.115,109.360,104.798,-271.098,0
1490136729.828,-22.956,169.466,203.477,176.035,0
1490136729.828,-125.907,82.038,141.738,181.950,0
1490136729.829,-159.458,49.614,80.318,-264.276,0
1490136729.829,-42.169,182.300,188.123,17.015,0
1490136729.843,-87.362,127.029,191.457,282.450,0
1490136729.844,-176.738,52.142,79.241,-167.845,0
1490136729.844,-72.726,149.766,146.587,-160.745,0
1490136729.858,-45.894,164.997,210.661,280.326,0
1490136729.858,-169.603,27.193,100.977,-5.458,0
1490136729.873,-125.279,100.923,112.685,-263.762,0
1490136729.873,-27.655,181.711,208.656,178.378,0
1490136729.874,-122.843,95.850,150.789,179.020,0
1490136729.874,-162.085,61.443,62.112,-268.052,0
1490136729.888,-43.143,185.033,188.807,14.043,0
1490136729.888,-82.117,121.328,178.612,288.109,0
1490136729.903,-168.221,40.625,91.424,-156.573,0
1490136729.903,-71.901,146.077,146.997,-163.619,0
1490136729.904,-53.496,156.928,202.147,286.660,0
1490136729.904,-166.538,42.285,103.272,-7.801,0
1490136729.918,-117.450,87.906,114.807,-266.038,0
1490136729.918,-30.779,172.987,206.343,169.034,0
1490136729.933,-115.226,101.420,147.964,174.231,0
1490136729.933,-146.956,71.266,83.159,-261.434,0
1490136729.934,-39.563,184.938,188.080,16.237,0
1490136729.934,-71.094,116.603,175.413,283.477,0
1490136729.948,-165.851,39.770,78.194,-168.692,0
1490136729.948,-76.402,150.761,135.614,-155.829,0
1490136729.963,-39.099,160.703,205.332,287.049,0
1490136729.963,-169.591,48.196,100.529,-6.287,0
1490136729.964,-132.980,91.906,104.663,-264.149,0
1490136729.964,-41.242,159.193,206.596,186.342,0
1490136729.978,-125.146,92.981,150.164,180.542,0
1490136729.978,-144.676,72.289,82.895,-264.858,0
1490136729.993,-36.700,165.137,181.787,23.958,0
1490136729.993,-92.073,123.381,187.691,286.022,0
1490136729.994,-170.304,39.948,90.289,-164.958,0
1490136729.994,-81.977,139.794,143.479,-159.376,0
1490136730.008,-56.596,161.925,208.432,288.913,0
1490136730.008,-170.999,45.397,103.360,-10.500,0
1490136730.023,-118.463,90.924,107.610,-256.944,0
1490136730.023,-41.068,181.294,208.623,189.160,0
1490136730.024,-127.886,95.265,148.508,181.423,0
1490136730.024,-145.647,59.477,82.020,-262.758,0
1490136730.038,-34.263,181.475,176.551,23.331,0
1490136730.038,-93.675,129.124,182.163,279.685,0
1490136730.053,-171.547,48.675,85.004,-169.952,0
1490136730.053,-85.094,147.230,143.027,-149.508,0
1490136730.054,-51.313,145.462,211.626,293.616,0
1490136730.054,-159.026,36.066,97.600,-15.292,0
1490136730.075,-113.102,110.361,110.688,-260.686,0
1490136730.075,-14.408,178.044,211.480,188.231,0
1490136730.083,-115.628,83.835,145.983,173.387,0
1490136730.083,-146.127,62.813,77.435,-276.945,0
1490136730.084,-51.023,170.943,185.766,29.167,0
1490136730.084,-85.244,127.033,184.181,281.441,0
1490136730.098,-156.855,57.277,56.822,-173.447,0
1490136730.098,-67.316,148.296,151.193,-163.752,0
1490136730.113,-59.779,158.478,215.031,293.113,0
1490136730.113,-171.317,41.461,105.654,-10.455,0
1490136730.114,-103.481,101.529,115.439,-258.074,0
1490136730.114,-38.457,185.166,206.052,192.257,0
1490136730.128,-125.459,73.074,139.193,160.352,0
1490136730.128,-159.398,62.112,80.305,-278.910,0
1490136730.143,-42.192,172.890,189.590,26.177,0
1490136730.143,-79.299,132.002,186.643,274.131,0
1490136730.144,-173.477,44.398,83.946,-183.005,0
1490136730.144,-77.809,132.157,147.242,-144.025,0
1490136730.158,-50.438,155.009,202.841,300.467,0
1490136730.158,-168.443,35.318,99.051,-25.155,0
1490136730.173,-131.903,110.596,111.245,-248.146,0
1490136730.173,-57.533,180.740,210.960,192.229,0
1490136730.174,-89.277,87.613,149.746,163.690,0
1490136730.174,-132.155,71.090,64.371,-272.240,0
1490136730.188,-39.247,171.706,188.878,34.067,0
1490136730.188,-83.561,112.937,181.866,283.497,0
1490136730.203,-183.708,55.530,89.943,-169.277,0
1490136730.203,-65.360,159.090,153.261,-132.344,0
1490136730.204,-42.949,174.201,206.654,289.343,0
1490136730.204,-159.507,44.415,93.974,-20.975,0
1490136730.218,-114.993,106.821,108.270,-263.915,0
1490136730.218,-25.918,161.923,205.794,191.741,0
1490136730.233,-124.157,90.678,139.706,166.938,0
1490136730.233,-156.672,78.474,77.062,-274.232,0
1490136730.234,-27.752,181.394,179.526,34.375,0
1490136730.234,-85.369,116.922,179.377,278.656,0
1490136730.248,-175.859,48.733,80.236,-184.280,0
1490136730.248,-78.033,136.585,152.638,-150.537,0
1490136730.263,-52.985,167.729,212.176,293.881,0
1490136730.263,-167.688,56.875,91.579,-32.208,0
1490136730.264,-106.381,99.134,111.451,-262.410,0
1490136730.264,-32.913,163.783,201.098,188.126,0
1490136730.278,-131.078,77.014,142.146,157.687,0
1490136730.278,-155.967,68.651,64.708,-280.416,0
1490136730.293,-48.346,179.571,186.840,39.520,0
1490136730.293,-83.202,123.207,174.838,276.395,0
1490136730.294,-169.238,51.506,82.302,-176.417,0
1490136730.294,-83.394,162.777,156.769,-145.018,0
1490136730.308,-58.825,150.260,208.105,294.295,0
1490136730.308,-159.174,24.476,100.310,-31.421,0
1490136730.323,-96.271,115.780,116.389,-250.631,0
1490136730.323,-24.231,177.681,208.875,208.484,0
1490136730.324,-137.512,92.329,139.941,149.790,0
1490136730.324,-158.531,49.372,82.239,-286.143,0
1490136730.338,-26.088,173.632,197.250,49.612,0
1490136730.338,-77.971,143.335,176.639,263.270,0
1490136730.353,-172.467,45.485,86.751,-185.548,0
1490136730.353,-61.319,145.417,148.768,-137.615,0
1490136730.354,-45.371,154.649,206.012,306.077,0
1490136730.354,-169.229,51.607,88.942,-34.949,0
1490136730.368,-115.585,106.294,106.619,-258.726,0
1490136730.368,-41.619,164.129,205.377,205.263,0
1490136730.383,-112.775,81.908,142.793,155.802,0
1490136730.383,-144.302,81.608,84.301,-276.863,0
1490136730.384,-37.003,173.376,185.478,46.319,0
1490136730.384,-80.905,122.850,178.201,262.734,0
1490136730.398,-167.312,45.329,89.894,-182.868,0
1490136730.398,-75.140,154.080,126.790,-134.808,0
1490136730.413,-53.099,144.005,217.039,302.089,0
1490136730.413,-171.097,32.904,103.941,-34.832,0
1490136730.414,-107.872,115.924,114.923,-261.357,0
1490136730.414,-42.994,182.410,206.691,202.123,0
1490136730.428,-130.526,70.348,137.043,151.544,0
1490136730.428,-153.934,62.591,90.612,-282.819,0
1490136730.443,-28.616,195.711,191.172,59.137,0
1490136730.443,-91.379,119.297,179.152,273.966,0
1490136730.444,-173.956,24.659,81.765,-189.553,0
1490136730.444,-80.617,157.162,149.527,-127.873,0
1490136730.458,-37.693,157.272,205.077,293.272,0
1490136730.458,-183.642,29.573,85.962,-44.998,0
1490136730.473,-102.140,104.605,113.089,-256.856,0
1490136730.473,-36.114,173.081,201.756,219.336,0
1490136730.474,-125.861,74.441,135.534,149.482,0
1490136730.474,-154.774,67.006,79.839,-273.415,0
1490136730.488,-16.897,197.620,190.138,51.783,0
1490136730.488,-83.048,126.932,183.889,268.145,0
1490136730.503,-163.725,45.586,78.977,-193.841,0
1490136730.503,-67.522,144.990,156.900,-133.473,0
1490136730.504,-44.699,164.062,200.180,292.189,0
1490136730.504,-173.404,44.228,102.049,-42.483,0
1490136730.518,-104.375,111.230,112.672,-258.534,0
1490136730.518,-50.051,170.981,193.658,208.694,0
1490136730.533,-129.973,70.549,136.710,151.803,0
1490136730.533,-156.799,59.812,86.775,-281.308,0
1490136730.534,-42.166,173.040,194.314,59.713,0
1490136730.534,-97.228,110.306,183.532,275.859,0
1490136730.548,-154.037,56.287,64.839,-197.153,0
1490136730.548,-59.696,149.888,164.692,-128.415,0
1490136730.563,-49.256,158.656,201.435,297.214,0
1490136730.563,-177.030,34.764,91.886,-49.165,0
1490136730.564,-116.674,110.544,116.182,-241.867,0
1490136730.564,-54.421,173.750,212.748,217.974,0
1490136730.578,-126.246,66.725,143.302,152.212,0
1490136730.578,-138.618,61.265,90.521,-277.271,0
1490136730.593,-36.142,164.058,193.557,56.682,0
1490136730.593,-101.344,112.137,177.587,275.057,0
1490136730.594,-161.799,63.530,84.333,-205.225,0
1490136730.594,-66.452,159.673,159.118,-129.662,0
1490136730.608,-48.735,165.894,207.069,297.934,0
1490136730.608,-174.717,34.590,92.886,-51.182,0
1490136730.623,-100.033,103.851,118.555,-252.385,0
1490136730.623,-28.902,180.450,204.081,215.040,0
1490136730.624,-137.441,66.585,128.325,131.420,0
1490136730.624,-163.512,77.377,81.883,-280.047,0
1490136730.638,-57.379,167.562,187.848,65.626,0
1490136730.638,-93.911,109.351,175.203,272.366,0
1490136730.653,-174.427,37.661,62.198,-205.848,0
1490136730.653,-60.239,163.510,151.771,-122.768,0
1490136730.654,-33.855,156.913,209.371,302.367,0
1490136730.654,-164.213,40.314,96.590,-46.708,0
1490136730.668,-111.135,114.116,112.233,-252.069,0
1490136730.668,-45.632,167.856,199.247,224.871,0
1490136730.683,-131.276,79.707,123.600,136.194,0
1490136730.683,-132.634,65.413,91.512,-279.862,0
1490136730.684,-37.541,180.570,189.170,70.505,0
1490136730.684,-95.293,137.744,176.675,262.909,0
1490136730.698,-167.776,47.254,87.583,-195.019,0
1490136730.698,-56.104,130.285,156.219,-123.652,0
1490136730.713,-39.905,167.985,204.817,298.307,0
1490136730.713,-173.184,42.766,93.499,-57.342,0
1490136730.714,-116.507,112.274,117.074,-249.412,0
1490136730.714,-39.475,164.791,204.481,218.582,0
1490136730.728,-140.560,75.625,141.471,139.625,0
1490136730.728,-133.135,70.359,89.644,-282.362,0
1490136730.743,-31.075,162.433,197.751,78.809,0
1490136730.743,-94.115,118.605,172.574,260.181,0
1490136730.744,-181.826,58.296,74.671,-205.623,0
1490136730.744,-71.636,139.390,147.156,-123.908,0
1490136730.758,-49.681,158.102,199.793,306.877,0
1490136730.758,-170.536,31.597,90.360,-58.559,0
1490136730.773,-100.987,123.697,117.356,-254.463,0
1490136730.773,-28.917,169.180,207.579,227.829,0
1490136730.774,-133.219,71.086,134.902,129.185,0
1490136730.774,-146.267,78.452,86.728,-282.211,0
1490136730.788,-40.475,176.462,194.278,73.762,0
1490136730.788,-88.211,126.856,174.779,256.555,0
1490136730.803,-171.237,58.513,81.064,-209.720,0
1490136730.803,-65.759,149.057,154.282,-116.057,0
1490136730.804,-52.372,163.993,202.185,305.469,0
1490136730.804,-159.295,48.097,94.255,-61.407,0
1490136730.818,-98.303,115.155,120.941,-245.945,0
1490136730.818,-42.244,174.289,206.815,225.217,0
1490136730.833,-141.048,77.395,129.174,128.346,0
1490136730.833,-144.265,58.756,85.638,-285.048,0
1490136730.834,-32.840,165.393,195.036,81.143,0
1490136730.834,-87.495,130.339,172.720,251.572,0
1490136730.848,-153.981,42.326,90.704,-206.547,0
1490136730.855,-62.662,155.931,158.446,-118.007,0
1490136730.855,-52.940,164.221,203.679,301.212,0
1490136730.863,-193.564,50.060,93.385,-73.164,0
1490136730.863,-94.563,105.162,118.818,-239.615,0
1490136730.878,-43.875,158.551,198.914,222.298,0
1490136730.878,-144.194,82.900,136.559,129.107,0
1490136730.879,-150.720,61.598,92.649,-274.350,0
1490136730.879,-31.901,182.612,187.064,74.076,0
1490136730.893,-103.958,112.010,165.511,263.418,0
1490136730.893,-169.126,46.476,83.024,-207.772,0
1490136730.908,-65.013,132.622,149.622,-107.455,0
1490136730.908,-63.066,138.268,204.563,294.897,0
1490136730.909,-186.602,38.876,95.410,-65.611,0
1490136730.909,-89.112,137.077,127.949,-246.674,0
1490136730.923,-30.488,190.122,200.969,225.213,0
1490136730.923,-143.780,56.618,124.642,125.803,0
1490136730.938,-126.044,66.856,90.186,-279.662,0
1490136730.938,-28.771,195.574,196.715,85.077,0
1490136730.939,-97.750,111.700,161.508,253.778,0
1490136730.939,-187.137,36.531,66.705,-216.671,0
1490136730.953,-53.980,159.445,158.854,-97.538,0
1490136730.953,-52.407,152.567,201.050,306.825,0
1490136730.968,-170.936,51.605,86.852,-80.524,0
