timestamps,,,,,Marker
1490136971.979,-215.564,7.865,88.615,-150.862,0
1490136971.993,-118.860,94.274,141.256,-190.310,0
1490136971.993,-63.747,148.395,219.631,255.835,0
1490136972.008,-178.176,21.912,126.190,20.596,0
1490136972.008,-155.107,81.146,106.402,-282.620,0
1490136972.009,-74.820,149.671,205.971,140.540,0
1490136972.009,-139.281,56.648,156.724,191.494,0
1490136972.023,-182.387,15.375,82.042,-259.048,0
1490136972.023,-80.922,135.869,170.100,-30.617,0
1490136972.024,-105.632,96.357,205.949,283.585,0
1490136972.038,-198.991,7.519,95.569,-147.356,0
1490136972.038,-113.012,95.375,132.282,-194.119,0
1490136972.053,-76.337,129.249,224.970,265.295,0
1490136972.053,-190.606,28.679,121.195,23.571,0
1490136972.054,-157.809,71.451,113.196,-280.079,0
1490136972.054,-79.662,135.790,197.562,141.974,0
1490136972.068,-159.886,57.424,167.635,194.428,0
1490136972.069,-167.658,20.672,87.059,-267.296,0
1490136972.083,-66.421,131.057,180.304,-28.449,0
1490136972.084,-92.955,93.262,184.944,287.926,0
1490136972.084,-208.851,19.410,90.979,-151.045,0
1490136972.084,-112.909,92.976,127.819,-191.702,0
1490136972.098,-70.535,126.439,222.081,268.985,0
1490136972.098,-204.558,26.699,113.938,9.881,0
1490136972.113,-157.298,65.383,106.843,-269.493,0
1490136972.113,-52.108,148.725,208.342,141.860,0
1490136972.114,-135.111,53.929,167.963,192.687,0
1490136972.114,-184.201,22.615,81.549,-263.532,0
1490136972.128,-83.144,141.471,180.246,-30.142,0
1490136972.128,-106.873,97.262,196.113,285.343,0
1490136972.143,-198.269,10.025,98.240,-148.949,0
1490136972.143,-113.106,95.637,136.321,-196.528,0
1490136972.144,-72.029,114.080,223.998,257.038,0
1490136972.144,-193.542,19.857,116.094,25.280,0
1490136972.158,-158.250,79.282,104.713,-277.525,0
1490136972.158,-59.201,137.641,201.642,145.512,0
1490136972.173,-137.843,65.192,168.664,196.081,0
1490136972.173,-189.656,26.881,82.856,-268.437,0
1490136972.174,-79.761,125.470,179.713,-28.090,0
1490136972.174,-115.002,94.429,199.735,283.901,0
1490136972.188,-214.723,4.447,86.768,-144.474,0
1490136972.188,-107.561,84.000,134.775,-189.824,0
1490136972.203,-62.172,131.603,225.862,266.995,0
1490136972.203,-181.206,36.711,118.489,22.596,0
1490136972.204,-156.906,75.267,103.672,-278.727,0
1490136972.204,-58.645,138.227,211.031,153.641,0
1490136972.218,-131.270,61.361,168.797,187.990,0
1490136972.219,-189.022,33.936,74.293,-271.894,0
1490136972.233,-81.262,149.897,183.051,-23.933,0
1490136972.233,-99.352,93.671,192.825,272.957,0
1490136972.234,-196.923,6.865,89.840,-153.381,0
1490136972.234,-129.374,97.671,141.924,-198.155,0
1490136972.248,-68.614,130.670,218.900,261.877,0
1490136972.248,-182.505,18.511,119.692,14.988,0
1490136972.263,-154.802,65.388,97.933,-283.165,0
1490136972.263,-64.351,145.413,210.285,148.392,0
1490136972.264,-137.054,61.355,172.232,194.843,0
1490136972.264,-196.676,30.740,88.387,-267.008,0
1490136972.278,-70.123,132.572,172.155,-31.161,0
1490136972.278,-104.564,86.893,195.445,280.614,0
1490136972.293,-196.494,27.051,95.343,-146.176,0
1490136972.293,-119.641,103.840,132.572,-197.136,0
1490136972.294,-73.287,127.699,219.063,268.985,0
1490136972.294,-185.174,24.762,117.076,20.607,0
1490136972.308,-139.212,68.435,103.365,-283.006,0
1490136972.309,-65.261,132.146,198.013,145.241,0
1490136972.323,-148.597,55.680,173.898,196.607,0
1490136972.323,-191.393,28.405,94.380,-267.739,0
1490136972.324,-71.853,145.619,181.271,-28.477,0
1490136972.324,-101.032,95.766,193.443,283.051,0
1490136972.338,-196.758,22.737,92.136,-147.446,0
1490136972.338,-107.960,105.592,135.390,-196.262,0
1490136972.354,-74.972,130.902,199.920,260.624,0
1490136972.354,-186.114,24.210,127.172,12.624,0
1490136972.354,-159.724,64.472,104.078,-284.821,0
1490136972.354,-57.821,127.693,205.270,154.110,0
1490136972.368,-143.939,74.168,168.683,196.377,0
1490136972.368,-193.886,24.958,81.146,-264.596,0
1490136972.383,-81.567,136.663,174.021,-32.025,0
1490136972.383,-105.125,104.639,200.876,281.298,0
1490136972.384,-193.020,-11.927,90.152,-151.524,0
1490136972.384,-110.703,110.935,136.379,-186.615,0
1490136972.398,-71.275,139.158,217.552,259.470,0
1490136972.398,-195.006,25.446,124.847,24.137,0
1490136972.413,-157.126,62.230,97.015,-285.586,0
1490136972.413,-71.612,147.034,210.799,144.018,0
1490136972.414,-130.070,61.948,166.826,190.903,0
1490136972.414,-182.260,26.134,86.549,-263.779,0
1490136972.428,-68.868,147.724,176.794,-27.355,0
1490136972.428,-108.870,98.156,202.860,280.051,0
1490136972.443,-199.907,0.383,96.882,-151.743,0
1490136972.443,-112.934,100.906,135.925,-191.094,0
1490136972.444,-80.660,123.344,216.323,257.801,0
1490136972.444,-195.670,30.972,120.167,20.942,0
1490136972.458,-141.069,78.729,110.514,-280.154,0
1490136972.459,-64.010,133.277,206.493,148.848,0
1490136972.473,-138.902,63.060,158.031,194.750,0
1490136972.473,-194.978,26.439,91.607,-267.461,0
1490136972.474,-75.804,147.494,177.649,-25.618,0
1490136972.474,-116.550,85.296,199.492,278.142,0
1490136972.488,-205.814,10.677,99.203,-145.828,0
1490136972.488,-111.043,107.146,142.453,-185.826,0
1490136972.503,-75.553,129.142,219.014,265.080,0
1490136972.503,-191.214,14.754,129.821,16.485,0
1490136972.504,-146.842,65.151,99.999,-282.942,0
1490136972.504,-57.692,141.795,208.473,148.981,0
1490136972.518,-130.377,71.223,163.823,191.550,0
1490136972.519,-187.941,38.659,86.848,-269.654,0
1490136972.533,-80.309,137.170,169.487,-29.210,0
1490136972.533,-107.348,99.423,203.589,285.657,0
1490136972.534,-208.812,7.684,83.755,-160.632,0
1490136972.534,-113.211,105.286,139.545,-187.223,0
1490136972.555,-73.424,128.669,216.222,269.293,0
1490136972.555,-171.102,19.188,126.902,26.069,0
1490136972.563,-156.380,69.125,102.312,-285.472,0
1490136972.563,-72.810,134.549,191.866,147.532,0
1490136972.564,-141.022,56.729,163.985,195.935,0
1490136972.564,-181.851,29.102,88.421,-268.759,0
1490136972.578,-65.493,125.178,180.140,-23.288,0
1490136972.578,-96.198,98.969,195.258,281.093,0
1490136972.593,-217.468,12.895,87.261,-158.794,0
1490136972.593,-107.883,115.561,143.219,-187.105,0
1490136972.594,-76.840,125.619,222.245,259.957,0
1490136972.594,-191.730,13.946,115.041,18.673,0
1490136972.608,-162.957,64.508,110.303,-274.636,0
1490136972.609,-58.189,153.310,190.028,154.856,0
1490136972.623,-144.966,54.397,173.711,185.697,0
1490136972.623,-197.650,31.752,86.635,-270.511,0
1490136972.624,-67.092,150.836,179.659,-24.618,0
1490136972.624,-88.215,92.692,203.522,281.738,0
1490136972.638,-200.120,10.489,83.688,-152.199,0
1490136972.639,-107.870,94.818,130.076,-200.421,0
1490136972.653,-78.566,135.117,213.859,256.035,0
1490136972.653,-181.798,22.277,117.104,17.490,0
1490136972.654,-156.425,63.358,101.882,-280.012,0
1490136972.654,-88.765,149.546,209.997,158.239,0
1490136972.668,-135.102,46.126,161.005,184.551,0
1490136972.668,-183.904,27.883,92.108,-264.992,0
1490136972.683,-76.814,133.877,168.871,-29.624,0
1490136972.683,-101.392,95.102,200.311,280.898,0
1490136972.684,-205.242,7.304,90.807,-155.900,0
1490136972.684,-112.109,95.927,126.405,-190.617,0
1490136972.699,-75.049,136.948,217.559,270.428,0
1490136972.699,-184.572,10.760,114.462,16.216,0
1490136972.713,-147.810,78.241,107.049,-277.886,0
1490136972.713,-67.995,155.142,213.417,156.461,0
1490136972.714,-152.981,38.775,160.763,180.547,0
1490136972.714,-181.348,31.774,82.611,-270.428,0
1490136972.728,-66.897,133.685,181.843,-25.261,0
1490136972.729,-110.407,109.061,200.844,283.735,0
1490136972.743,-204.889,17.497,88.512,-154.200,0
1490136972.743,-106.494,113.599,142.918,-190.948,0
1490136972.744,-77.407,141.411,218.612,265.251,0
1490136972.744,-198.837,20.710,121.360,13.918,0
1490136972.759,-151.477,59.603,98.550,-279.234,0
1490136972.759,-61.519,141.505,209.021,155.124,0
1490136972.773,-153.528,61.957,171.603,186.926,0
1490136972.773,-179.450,19.719,85.290,-256.776,0
1490136972.774,-63.455,133.028,178.778,-13.258,0
1490136972.774,-106.980,102.481,196.204,281.736,0
1490136972.788,-190.488,19.739,96.162,-159.782,0
1490136972.789,-104.154,86.244,129.217,-191.343,0
1490136972.804,-71.855,140.972,215.678,262.597,0
1490136972.804,-191.363,17.166,111.791,11.956,0
1490136972.805,-158.903,62.267,89.180,-278.596,0
1490136972.805,-78.523,144.113,211.215,148.401,0
1490136972.818,-149.304,57.449,173.715,185.727,0
1490136972.818,-188.917,21.684,80.696,-266.315,0
1490136972.833,-89.774,138.408,189.869,-10.926,0
1490136972.833,-113.302,89.457,201.756,269.232,0
1490136972.841,-183.982,-7.014,97.653,-151.260,0
1490136972.841,-99.747,128.862,142.103,-180.424,0
1490136972.848,-59.822,143.711,217.786,268.033,0
1490136972.849,-186.298,15.148,118.689,10.264,0
1490136972.863,-150.662,67.763,99.309,-282.002,0
1490136972.863,-74.415,123.860,208.067,156.687,0
1490136972.864,-155.903,52.544,162.527,180.762,0
1490136972.864,-196.455,27.352,83.738,-268.119,0
1490136972.878,-79.308,132.572,177.125,-19.638,0
1490136972.878,-113.824,106.868,201.575,269.189,0
1490136972.893,-203.054,24.941,107.023,-153.177,0
1490136972.893,-105.822,117.012,146.731,-188.014,0
1490136972.894,-71.843,113.964,210.614,272.052,0
1490136972.894,-189.501,11.237,117.420,15.824,0
1490136972.908,-148.491,65.085,104.596,-276.154,0
1490136972.909,-72.255,140.536,205.025,151.404,0
1490136972.923,-134.188,53.310,158.258,186.931,0
1490136972.923,-186.067,37.057,83.512,-264.519,0
1490136972.924,-74.852,136.604,173.612,-17.733,0
1490136972.924,-101.073,98.722,202.085,279.408,0
1490136972.938,-210.712,19.698,96.587,-157.285,0
1490136972.939,-106.673,114.043,139.900,-187.433,0
1490136972.953,-74.123,119.969,215.803,257.752,0
1490136972.953,-184.472,23.180,110.712,14.988,0
1490136972.954,-150.782,67.301,106.453,-277.222,0
1490136972.954,-75.047,142.670,204.055,147.633,0
1490136972.969,-146.213,46.726,154.703,180.893,0
1490136972.969,-184.689,33.887,86.670,-265.613,0
1490136972.983,-84.507,117.872,171.070,-24.653,0
1490136972.983,-118.985,94.906,199.929,268.998,0
1490136972.984,-203.866,6.367,89.251,-160.672,0
1490136972.984,-123.894,106.770,134.715,-186.986,0
1490136972.998,-78.328,136.751,214.784,270.290,0
1490136972.998,-185.813,1.730,113.717,11.900,0
1490136973.013,-147.152,62.082,105.347,-272.556,0
1490136973.013,-80.348,146.307,213.589,153.514,0
1490136973.014,-154.750,54.399,166.586,182.840,0
1490136973.014,-164.982,16.442,88.426,-263.285,0
1490136973.028,-80.324,140.863,182.973,-15.788,0
1490136973.028,-92.344,108.891,204.715,280.276,0
1490136973.029,-203.305,11.467,84.432,-167.647,0
1490136973.044,-98.556,105.785,137.933,-179.038,0
1490136973.044,-56.185,160.105,222.094,267.186,0
1490136973.058,-185.768,23.060,112.380,8.748,0
1490136973.058,-152.728,70.798,95.644,-277.654,0
1490136973.059,-69.801,138.728,203.149,150.312,0
1490136973.059,-149.570,60.474,165.021,180.424,0
1490136973.073,-190.466,30.963,82.699,-274.748,0
1490136973.073,-80.354,135.779,176.998,-17.026,0
1490136973.088,-95.343,107.726,201.448,279.546,0
1490136973.088,-189.151,11.229,82.037,-163.520,0
1490136973.089,-101.744,103.835,141.735,-186.909,0
1490136973.089,-87.142,130.210,209.878,259.947,0
1490136973.103,-194.174,19.438,121.249,9.273,0
1490136973.103,-158.964,69.039,107.655,-273.931,0
1490136973.118,-83.252,128.613,209.872,153.325,0
1490136973.118,-150.335,55.461,168.815,186.694,0
1490136973.126,-175.351,22.015,84.511,-265.273,0
1490136973.126,-80.894,155.879,175.665,-14.354,0
1490136973.133,-103.543,116.468,195.900,271.485,0
1490136973.133,-199.812,5.030,85.524,-161.577,0
1490136973.148,-100.227,113.295,134.264,-181.282,0
1490136973.148,-71.380,130.657,217.636,267.870,0
1490136973.149,-192.410,20.293,117.788,11.927,0
1490136973.149,-157.990,54.324,100.551,-278.652,0
1490136973.163,-76.055,141.421,211.579,155.956,0
1490136973.163,-132.647,65.972,175.085,179.822,0
1490136973.178,-187.717,23.101,89.531,-264.710,0
1490136973.178,-83.368,132.394,166.605,-12.643,0
1490136973.179,-104.637,101.035,205.442,280.736,0
1490136973.179,-205.842,9.426,91.686,-163.048,0
1490136973.193,-114.355,101.538,140.609,-187.425,0
1490136973.193,-67.081,137.914,220.245,270.599,0
1490136973.208,-199.286,22.299,117.532,8.705,0
1490136973.208,-159.776,68.840,107.644,-268.934,0
1490136973.209,-63.427,142.354,209.139,158.968,0
1490136973.209,-141.767,71.475,158.175,171.566,0
1490136973.223,-180.130,26.144,81.952,-264.514,0
1490136973.223,-77.154,130.403,180.048,-16.916,0
1490136973.238,-113.188,105.230,199.430,271.627,0
1490136973.238,-202.445,2.588,92.334,-164.090,0
1490136973.239,-111.653,112.722,134.130,-186.858,0
1490136973.239,-91.949,126.738,211.839,269.946,0
1490136973.253,-180.491,2.850,117.478,7.551,0
1490136973.253,-143.274,60.072,86.852,-268.196,0
1490136973.268,-84.552,139.577,207.447,151.834,0
1490136973.268,-160.105,50.844,171.981,190.024,0
1490136973.269,-197.493,17.596,81.214,-275.892,0
1490136973.269,-70.144,149.014,180.031,-14.565,0
1490136973.283,-96.473,112.001,204.660,283.152,0
1490136973.283,-202.353,6.595,95.194,-162.547,0
1490136973.298,-106.026,110.525,142.501,-180.562,0
1490136973.298,-78.214,131.673,210.734,269.544,0
1490136973.299,-194.810,14.954,129.668,9.853,0
1490136973.299,-148.736,64.760,110.617,-275.027,0
1490136973.313,-79.067,131.560,212.352,161.908,0
1490136973.314,-150.974,59.825,168.602,178.118,0
1490136973.328,-188.755,40.984,84.507,-265.699,0
1490136973.328,-63.189,143.141,179.379,-15.105,0
1490136973.329,-106.310,96.471,197.470,278.838,0
1490136973.329,-211.525,7.816,91.422,-157.878,0
1490136973.343,-106.241,100.826,140.873,-182.939,0
1490136973.343,-61.301,123.132,221.978,266.793,0
1490136973.358,-186.486,21.407,110.379,-0.539,0
1490136973.358,-151.984,66.277,103.988,-275.971,0
1490136973.359,-63.982,132.078,212.114,155.406,0
1490136973.359,-156.189,57.692,165.676,177.630,0
1490136973.373,-183.180,27.563,64.953,-261.191,0
1490136973.373,-76.206,149.916,190.002,-14.834,0
1490136973.388,-107.861,104.816,199.522,272.220,0
1490136973.388,-194.593,3.910,87.729,-161.380,0
1490136973.389,-102.679,99.440,138.575,-180.802,0
1490136973.389,-64.833,143.651,217.589,265.172,0
1490136973.410,-198.205,18.062,125.375,4.112,0
1490136973.410,-148.721,64.786,103.844,-276.650,0
1490136973.418,-65.327,129.728,209.992,155.606,0
1490136973.418,-143.966,60.398,165.300,179.910,0
1490136973.419,-194.088,22.797,74.850,-268.628,0
1490136973.419,-81.818,135.998,179.798,-14.290,0
1490136973.433,-126.794,91.399,194.060,282.207,0
1490136973.433,-192.474,12.143,93.763,-160.728,0
1490136973.448,-119.200,95.280,137.540,-180.549,0
1490136973.448,-86.197,119.531,214.132,274.752,0
1490136973.449,-198.301,8.471,122.444,10.341,0
1490136973.449,-142.832,70.742,110.809,-274.969,0
1490136973.463,-67.531,133.133,205.064,159.868,0
1490136973.463,-165.292,66.675,170.134,180.910,0
1490136973.478,-191.187,26.897,86.797,-264.523,0
1490136973.478,-66.123,129.331,171.949,-7.968,0
1490136973.479,-116.388,92.721,200.606,273.806,0
1490136973.479,-203.804,8.832,96.031,-169.773,0
1490136973.493,-101.490,111.812,140.613,-183.154,0
1490136973.493,-76.920,127.024,220.267,259.053,0
1490136973.508,-196.691,29.757,111.724,6.143,0
1490136973.508,-151.036,64.121,112.328,-271.698,0
1490136973.509,-47.858,145.413,217.361,155.887,0
1490136973.509,-146.670,67.092,157.392,180.287,0
1490136973.523,-186.589,27.883,87.650,-268.564,0
1490136973.523,-67.326,126.338,180.282,-11.265,0
1490136973.538,-109.396,117.919,207.484,276.366,0
1490136973.538,-191.487,20.308,88.761,-164.370,0
1490136973.539,-103.941,113.568,141.432,-184.121,0
1490136973.539,-73.669,130.152,215.828,274.527,0
1490136973.553,-190.608,15.835,111.260,1.466,0
1490136973.553,-151.778,68.872,99.625,-279.703,0
1490136973.568,-49.853,150.340,209.969,170.193,0
1490136973.568,-158.265,58.937,163.920,179.579,0
1490136973.569,-177.944,24.594,60.227,-271.767,0
1490136973.569,-69.616,138.834,181.533,-24.221,0
1490136973.583,-107.771,105.785,200.253,269.396,0
1490136973.583,-193.646,17.613,103.210,-163.101,0
1490136973.598,-100.001,102.024,141.995,-179.250,0
1490136973.598,-88.439,117.966,213.346,268.115,0
1490136973.599,-200.072,17.366,119.980,0.252,0
1490136973.599,-147.980,71.567,116.038,-263.590,0
1490136973.613,-81.879,117.670,207.282,161.792,0
1490136973.613,-142.978,65.626,171.783,178.432,0
1490136973.628,-180.792,35.987,83.753,-275.176,0
1490136973.628,-72.352,148.018,184.717,-8.751,0
1490136973.629,-116.120,101.202,190.191,271.410,0
1490136973.629,-198.073,0.920,86.098,-161.670,0
1490136973.643,-99.236,109.162,141.140,-181.387,0
1490136973.644,-80.311,128.712,205.655,265.679,0
1490136973.658,-185.993,25.069,121.500,1.432,0
1490136973.658,-150.746,62.836,103.563,-277.691,0
1490136973.659,-82.637,132.426,201.405,160.313,0
1490136973.659,-153.897,44.299,164.713,178.288,0
1490136973.673,-175.719,27.436,84.821,-266.831,0
1490136973.673,-79.535,142.967,176.484,-5.847,0
1490136973.688,-119.308,102.868,205.440,277.287,0
1490136973.688,-201.388,6.865,95.640,-164.499,0
1490136973.689,-113.487,110.462,137.690,-183.259,0
1490136973.689,-67.043,138.677,208.297,277.334,0
1490136973.703,-195.483,19.663,121.719,-0.791,0
1490136973.703,-154.376,52.396,104.945,-279.324,0
1490136973.718,-71.426,133.370,206.037,163.475,0
1490136973.718,-163.121,59.986,159.931,181.510,0
1490136973.719,-205.506,30.317,90.665,-266.118,0
1490136973.719,-68.448,142.498,184.553,-7.001,0
1490136973.733,-103.636,103.337,194.383,268.493,0
1490136973.733,-198.697,9.828,84.965,-163.009,0
1490136973.748,-104.326,109.835,144.772,-181.114,0
1490136973.748,-55.758,148.048,226.154,274.610,0
1490136973.749,-196.296,3.011,109.738,-3.553,0
1490136973.749,-157.571,77.137,107.243,-275.062,0
1490136973.763,-67.344,135.085,214.057,162.874,0
1490136973.763,-144.906,46.562,178.038,179.287,0
1490136973.778,-178.689,37.044,87.731,-269.011,0
1490136973.778,-80.683,136.179,176.480,-8.630,0
1490136973.779,-119.271,92.063,196.689,280.586,0
1490136973.779,-204.574,16.738,93.415,-165.064,0
1490136973.793,-111.202,108.405,140.480,-183.756,0
1490136973.793,-79.127,106.494,209.722,264.600,0
1490136973.808,-190.082,22.309,112.593,0.525,0
1490136973.808,-145.591,69.837,110.391,-269.181,0
1490136973.809,-62.765,142.385,202.005,163.740,0
1490136973.809,-153.098,45.780,154.744,181.578,0
1490136973.823,-182.580,34.216,87.777,-271.893,0
1490136973.823,-80.580,138.326,181.396,-8.295,0
1490136973.838,-104.523,88.103,203.737,281.235,0
1490136973.838,-187.930,23.047,90.092,-155.952,0
1490136973.839,-105.777,116.980,144.525,-185.609,0
1490136973.839,-82.603,115.144,217.241,269.882,0
1490136973.853,-186.651,13.800,112.872,-0.711,0
1490136973.853,-147.159,69.519,106.780,-274.976,0
1490136973.868,-59.629,145.789,209.371,165.590,0
1490136973.868,-146.484,51.151,159.454,168.295,0
1490136973.869,-188.614,12.301,79.619,-274.800,0
1490136973.869,-86.255,136.048,180.920,-3.031,0
1490136973.883,-131.788,95.298,194.546,275.657,0
1490136973.883,-183.089,19.412,100.031,-159.043,0
1490136973.898,-100.267,101.348,141.437,-179.867,0
1490136973.898,-65.039,142.081,217.696,271.122,0
1490136973.899,-191.141,12.093,109.654,-2.246,0
1490136973.899,-147.038,69.162,102.541,-282.095,0
1490136973.913,-60.046,131.235,185.800,166.512,0
1490136973.913,-150.739,59.784,163.450,177.120,0
1490136973.928,-186.593,38.613,95.915,-273.123,0
1490136973.929,-67.763,135.302,185.645,-4.626,0
1490136973.929,-110.230,106.090,204.466,273.953,0
1490136973.929,-187.343,16.792,100.126,-172.718,0
1490136973.943,-94.453,116.530,144.480,-182.240,0
1490136973.943,-72.277,133.615,215.379,268.420,0
1490136973.958,-204.412,7.577,108.141,-1.848,0
1490136973.958,-141.321,80.567,111.060,-274.980,0
1490136973.959,-61.536,143.997,206.826,170.762,0
1490136973.959,-148.336,59.730,166.921,176.965,0
1490136973.973,-194.232,-1.320,77.769,-267.642,0
1490136973.973,-77.425,140.727,176.740,2.036,0
1490136973.988,-118.340,96.061,194.118,277.684,0
1490136973.988,-190.191,5.286,98.451,-164.593,0
1490136973.989,-105.293,101.220,133.668,-177.066,0
1490136973.989,-83.619,135.970,205.734,265.307,0
1490136974.003,-216.280,13.271,113.687,-1.472,0
1490136974.003,-163.164,60.321,109.431,-268.302,0
1490136974.018,-58.550,135.981,214.528,177.469,0
1490136974.018,-150.731,63.023,170.984,176.385,0
1490136974.019,-184.095,28.354,85.146,-275.556,0
1490136974.019,-50.137,144.405,168.548,-4.389,0
1490136974.033,-110.529,95.487,211.319,272.063,0
1490136974.033,-201.263,2.723,82.895,-168.853,0
1490136974.048,-105.056,101.763,135.037,-180.905,0
1490136974.049,-80.127,131.164,219.710,275.391,0
1490136974.049,-189.261,4.206,115.842,0.722,0
1490136974.063,-142.402,60.067,104.207,-279.270,0
1490136974.063,-75.187,149.867,217.610,175.355,0
1490136974.064,-159.626,41.272,157.663,170.612,0
1490136974.064,-190.712,34.962,79.925,-272.988,0
1490136974.078,-69.725,132.475,177.340,-5.640,0
1490136974.078,-114.417,104.519,191.427,274.780,0
1490136974.093,-197.831,7.618,93.554,-160.522,0
1490136974.093,-104.111,111.544,143.622,-175.407,0
1490136974.094,-72.904,128.454,214.472,268.618,0
1490136974.094,-191.664,15.169,121.618,4.634,0
1490136974.108,-133.428,79.078,115.484,-263.412,0
1490136974.108,-67.399,134.016,209.189,168.137,0
1490136974.123,-159.931,48.147,157.770,167.819,0
1490136974.123,-172.475,34.381,86.685,-273.811,0
1490136974.124,-80.225,137.593,180.525,-3.699,0
1490136974.124,-110.488,100.658,213.460,279.563,0
1490136974.138,-200.077,-4.546,86.943,-166.121,0
1490136974.138,-104.491,118.955,138.100,-182.326,0
1490136974.153,-70.725,140.364,193.852,278.106,0
1490136974.153,-192.283,5.892,124.675,-6.691,0
1490136974.154,-153.375,68.051,106.634,-278.256,0
1490136974.154,-72.917,141.348,199.946,164.823,0
1490136974.175,-158.736,50.520,169.593,181.770,0
1490136974.175,-182.174,30.856,84.552,-273.693,0
1490136974.183,-71.228,136.753,178.193,-8.323,0
1490136974.183,-112.995,100.207,203.219,283.006,0
1490136974.184,-194.630,2.330,89.088,-162.110,0
1490136974.184,-95.192,111.245,151.086,-180.618,0
1490136974.198,-91.861,129.846,216.275,269.985,0
1490136974.198,-192.749,7.442,116.928,0.282,0
1490136974.213,-150.000,60.779,115.140,-268.411,0
1490136974.213,-65.140,147.251,220.424,167.140,0
1490136974.214,-140.487,60.818,153.199,163.497,0
1490136974.214,-186.125,27.739,77.979,-277.160,0
1490136974.228,-90.042,136.953,174.392,4.819,0
1490136974.228,-105.046,97.135,190.236,278.125,0
1490136974.243,-191.977,9.789,91.581,-168.684,0
1490136974.243,-96.259,112.118,140.239,-171.153,0
1490136974.244,-69.356,119.832,209.403,267.805,0
1490136974.244,-193.080,18.802,114.794,3.259,0
1490136974.258,-136.456,73.452,100.037,-269.929,0
1490136974.258,-61.514,137.469,200.257,164.387,0
1490136974.273,-141.967,52.211,165.509,182.292,0
1490136974.273,-184.433,54.603,91.482,-267.700,0
1490136974.274,-74.822,131.500,183.205,-11.306,0
1490136974.274,-119.439,81.823,196.999,273.153,0
1490136974.288,-192.049,25.501,91.710,-174.565,0
1490136974.288,-104.381,122.313,136.183,-178.803,0
1490136974.303,-80.406,125.461,219.110,267.104,0
1490136974.303,-191.619,33.066,111.576,-1.507,0
1490136974.304,-152.367,48.839,94.694,-280.605,0
1490136974.304,-67.604,141.722,210.910,173.043,0
1490136974.318,-147.982,50.771,152.208,170.844,0
1490136974.318,-190.052,9.602,82.298,-279.036,0
1490136974.333,-63.092,135.373,195.690,0.602,0
1490136974.333,-134.158,99.586,209.765,274.148,0
1490136974.334,-181.632,30.566,90.765,-169.995,0
1490136974.334,-123.972,95.635,136.963,-177.696,0
1490136974.348,-63.324,126.659,217.930,273.499,0
1490136974.348,-193.091,9.114,115.886,-2.988,0
1490136974.363,-130.210,68.562,116.442,-269.826,0
1490136974.363,-88.153,131.970,201.758,152.522,0
1490136974.364,-175.102,27.739,149.994,169.870,0
1490136974.364,-188.076,40.763,87.725,-271.423,0
1490136974.378,-79.770,143.481,192.867,4.998,0
1490136974.378,-120.086,78.886,194.499,285.369,0
1490136974.393,-213.804,10.057,98.705,-166.302,0
1490136974.393,-103.023,123.374,140.710,-170.977,0
1490136974.394,-65.360,132.531,202.865,277.559,0
1490136974.394,-177.774,11.725,115.370,-9.830,0
1490136974.408,-136.102,58.756,106.933,-282.241,0
1490136974.408,-87.845,140.826,202.059,165.468,0
1490136974.438,-153.267,62.939,163.796,171.031,0
1490136974.438,-175.534,22.540,83.576,-270.333,0
1490136974.439,-67.427,137.821,195.311,-3.463,0
1490136974.439,-112.874,89.890,209.337,284.889,0
1490136974.440,-190.129,21.686,94.496,-171.454,0
1490136974.440,-137.739,92.540,131.568,-176.772,0
1490136974.453,-77.506,112.348,220.976,272.321,0
1490136974.453,-172.596,38.459,112.878,-4.914,0
1490136974.454,-142.028,68.047,111.486,-277.183,0
1490136974.454,-66.331,137.271,212.372,162.448,0
1490136974.468,-152.487,62.226,161.064,174.522,0
1490136974.468,-188.382,33.680,95.541,-274.438,0
1490136974.483,-83.450,131.338,185.394,-8.619,0
1490136974.483,-144.878,87.297,190.632,280.085,0
1490136974.484,-199.230,21.587,98.896,-174.982,0
1490136974.484,-102.451,103.855,133.290,-177.167,0
1490136974.498,-68.786,130.511,217.346,275.273,0
1490136974.498,-183.784,21.007,109.603,-4.838,0
1490136974.513,-141.813,65.824,103.964,-283.875,0
1490136974.513,-71.146,143.859,201.528,172.439,0
1490136974.514,-157.369,37.507,157.659,175.575,0
1490136974.514,-178.661,3.213,90.535,-268.830,0
1490136974.528,-51.910,167.482,178.268,9.986,0
1490136974.528,-122.194,88.667,198.656,270.404,0
1490136974.544,-212.000,19.098,88.767,-171.626,0
1490136974.544,-102.860,112.175,144.336,-172.105,0
1490136974.544,-57.718,134.982,221.608,268.061,0
1490136974.544,-185.772,16.648,112.152,-10.180,0
1490136974.558,-145.039,69.012,112.044,-281.794,0
1490136974.558,-80.269,142.548,206.433,169.427,0
1490136974.573,-148.366,39.559,174.607,185.933,0
1490136974.573,-185.854,39.114,76.823,-283.933,0
1490136974.574,-71.494,134.008,176.871,7.377,0
1490136974.574,-118.994,92.787,191.956,282.822,0
1490136974.589,-196.156,21.680,84.284,-169.141,0
1490136974.589,-110.361,104.038,139.079,-175.708,0
1490136974.603,-66.841,123.544,211.845,269.585,0
1490136974.603,-178.728,21.321,122.671,-9.109,0
1490136974.604,-141.705,65.050,98.660,-279.735,0
1490136974.604,-85.219,130.874,204.614,168.681,0
1490136974.618,-136.179,50.967,158.187,185.879,0
