timestamps,,,,,Marker
1490136499.692,-9.546,167.114,174.814,16.528,0
1490136499.692,8.572,192.330,239.763,320.401,0
1490136499.707,-116.307,35.415,105.624,-41.057,0
1490136499.707,-65.675,125.735,130.893,-132.643,0
1490136499.708,9.843,192.020,232.388,291.697,0
1490136499.722,-80.666,105.777,155.825,102.271,0
1490136499.722,-116.023,94.023,85.002,-202.949,0
1490136499.723,30.198,202.059,225.494,178.982,0
1490136499.723,-36.500,139.685,204.999,245.117,0
1490136499.737,-136.164,37.369,78.557,-166.848,0
1490136499.737,-15.902,167.979,172.995,-12.919,0
1490136499.753,6.995,169.380,234.338,315.490,0
1490136499.754,-135.663,24.814,93.015,-59.158,0
1490136499.754,-63.287,122.573,115.793,-126.786,0
1490136499.754,-0.630,203.821,229.536,280.981,0
1490136499.768,-114.776,59.577,155.415,94.322,0
1490136499.768,-127.910,31.565,90.722,-202.611,0
1490136499.783,10.633,208.875,209.836,154.686,0
1490136499.783,-56.207,125.479,201.788,240.167,0
1490136499.784,-164.428,28.111,77.365,-173.010,0
1490136499.784,-18.728,165.281,170.270,-2.528,0
1490136499.797,-17.555,166.551,230.559,291.396,0
1490136499.797,-148.302,18.944,91.476,-79.677,0
1490136499.813,-90.272,93.509,120.586,-133.236,0
1490136499.813,-15.723,186.024,231.131,271.756,0
1490136499.813,-98.558,61.490,143.651,79.439,0
1490136499.813,-128.881,72.610,85.526,-202.231,0
1490136499.827,-2.784,187.311,220.920,180.418,0
1490136499.827,-45.932,129.223,203.121,222.988,0
1490136499.842,-134.915,45.726,84.241,-177.567,0
1490136499.842,-31.752,141.626,160.249,-4.206,0
1490136499.843,-7.553,172.422,241.541,310.647,0
1490136499.843,-138.790,26.136,104.074,-57.108,0
1490136499.864,-79.955,101.598,115.411,-134.150,0
1490136499.864,18.376,203.912,243.572,288.610,0
1490136499.873,-107.988,71.329,158.860,91.805,0
1490136499.873,-141.090,66.228,76.462,-206.313,0
1490136499.873,2.872,199.434,201.216,137.034,0
1490136499.873,-33.861,132.464,208.006,260.426,0
1490136499.887,-129.217,59.098,86.205,-165.851,0
1490136499.887,-28.687,150.963,160.343,-1.664,0
1490136499.902,6.152,174.590,246.549,318.043,0
1490136499.902,-133.051,36.580,106.352,-64.115,0
1490136499.903,-75.638,111.163,110.011,-120.251,0
1490136499.903,-19.231,206.428,251.374,282.923,0
1490136499.918,-95.132,66.499,157.360,108.689,0
1490136499.918,-80.155,88.858,76.589,-198.368,0
1490136499.932,24.466,191.434,216.404,159.632,0
1490136499.932,-40.671,115.641,208.625,230.008,0
1490136499.933,-150.236,57.217,72.743,-181.090,0
1490136499.933,-21.267,177.561,176.347,25.530,0
1490136499.947,-7.326,173.802,231.225,303.254,0
1490136499.947,-139.012,50.285,106.036,-64.337,0
1490136499.962,-84.430,100.162,122.777,-125.212,0
1490136499.962,17.817,205.214,246.476,284.990,0
1490136499.963,-106.793,81.850,154.119,95.433,0
1490136499.963,-113.147,56.205,83.155,-196.343,0
1490136499.977,20.201,186.195,211.263,184.796,0
1490136499.977,-28.728,123.622,212.245,251.570,0
1490136499.992,-137.802,51.730,87.501,-174.031,0
1490136499.992,-22.701,187.094,171.471,2.367,0
1490136499.993,3.454,176.611,237.897,307.549,0
1490136499.993,-142.817,57.241,93.069,-73.970,0
1490136500.007,-81.410,104.889,122.029,-138.206,0
1490136500.007,16.244,191.100,234.834,280.885,0
1490136500.022,-117.805,99.019,148.913,94.608,0
1490136500.022,-103.715,54.784,91.540,-222.756,0
1490136500.023,9.224,197.669,211.903,171.334,0
1490136500.023,-54.904,142.722,201.330,233.976,0
1490136500.037,-137.032,49.789,81.462,-178.700,0
1490136500.037,-29.601,161.827,166.738,5.481,0
1490136500.052,5.761,175.024,242.028,295.946,0
1490136500.052,-146.797,47.710,109.774,-76.092,0
1490136500.067,-67.034,98.668,130.173,-145.314,0
1490136500.067,24.708,203.926,235.782,297.410,0
1490136500.068,-102.815,79.862,147.561,98.077,0
1490136500.068,-117.711,82.141,88.703,-204.301,0
1490136500.082,8.886,203.402,211.587,177.413,0
1490136500.082,-36.988,129.348,202.977,229.168,0
1490136500.083,-154.693,39.908,75.398,-174.868,0
1490136500.083,-28.463,175.508,159.215,18.599,0
1490136500.097,15.195,181.991,238.320,310.137,0
1490136500.097,-114.501,43.140,90.683,-66.280,0
1490136500.112,-91.734,97.834,129.434,-129.904,0
1490136500.112,12.517,188.300,248.612,285.534,0
1490136500.113,-88.954,85.187,145.432,89.844,0
1490136500.113,-122.269,61.798,86.012,-200.556,0
1490136500.127,-0.454,176.589,223.410,178.264,0
1490136500.127,-41.578,149.239,192.668,233.153,0
1490136500.142,-138.416,47.065,72.610,-186.225,0
1490136500.142,-28.599,133.533,158.525,-0.208,0
1490136500.143,-6.322,154.916,233.123,328.894,0
1490136500.143,-138.176,68.521,97.978,-70.071,0
1490136500.157,-69.158,111.348,113.672,-124.206,0
1490136500.157,13.578,194.353,238.800,281.504,0
1490136500.172,-119.290,82.740,151.245,91.540,0
1490136500.172,-114.329,47.663,85.528,-201.586,0
1490136500.187,18.129,196.483,226.191,177.507,0
1490136500.187,-49.615,120.960,195.763,239.067,0
1490136500.188,-139.938,10.247,80.720,-178.975,0
1490136500.188,-22.660,211.347,167.136,7.203,0
1490136500.202,-20.190,169.247,225.480,306.801,0
1490136500.202,-121.923,40.718,87.422,-75.361,0
1490136500.203,-88.063,111.688,94.702,-136.471,0
1490136500.203,11.113,194.585,238.671,258.356,0
1490136500.217,-76.008,71.655,165.571,120.036,0
1490136500.218,-144.706,41.515,66.071,-201.113,0
1490136500.232,5.651,183.349,216.712,170.754,0
1490136500.232,-43.603,124.954,206.356,238.508,0
1490136500.233,-160.243,13.916,77.150,-181.804,0
1490136500.233,-23.144,179.779,176.465,22.198,0
1490136500.247,2.794,177.026,238.411,309.477,0
1490136500.247,-117.283,34.933,95.899,-77.382,0
1490136500.262,-76.419,115.784,121.564,-132.722,0
1490136500.262,16.179,197.839,234.020,283.483,0
1490136500.263,-95.723,77.930,152.610,97.546,0
1490136500.263,-102.174,63.636,86.179,-203.108,0
1490136500.277,15.403,207.505,211.033,161.440,0
1490136500.277,-44.353,136.951,217.198,237.538,0
1490136500.292,-137.795,41.502,86.526,-159.482,0
1490136500.292,-23.543,170.040,176.218,26.800,0
1490136500.293,21.286,191.464,244.167,298.898,0
1490136500.293,-126.725,38.887,105.450,-77.627,0
1490136500.307,-76.425,130.610,120.457,-127.375,0
1490136500.307,10.122,189.273,238.101,289.928,0
1490136500.322,-98.417,72.094,162.480,91.257,0
1490136500.322,-122.327,86.734,100.940,-188.214,0
1490136500.323,19.717,207.086,218.064,167.059,0
1490136500.323,-54.359,124.082,194.477,229.495,0
1490136500.337,-123.536,61.200,78.300,-184.972,0
1490136500.337,-2.365,177.984,179.306,-1.457,0
1490136500.352,7.618,171.035,241.338,322.937,0
1490136500.352,-138.776,45.251,105.923,-63.552,0
1490136500.359,-67.926,120.137,132.146,-120.705,0
1490136500.359,30.383,189.899,218.513,292.481,0
1490136500.367,-95.165,87.538,152.541,101.551,0
1490136500.367,-105.319,93.079,103.552,-191.036,0
1490136500.382,13.327,205.618,225.935,184.523,0
1490136500.382,-30.561,136.086,206.996,239.879,0
1490136500.383,-119.458,46.414,92.144,-167.602,0
1490136500.383,-23.928,181.000,166.001,11.870,0
1490136500.397,-14.685,184.843,234.428,280.367,0
1490136500.397,-120.771,44.567,101.344,-59.724,0
1490136500.412,-78.340,109.011,114.925,-127.746,0
1490136500.412,3.817,154.445,239.937,286.476,0
1490136500.413,-105.564,80.395,153.108,90.988,0
1490136500.413,-123.755,83.351,81.261,-206.525,0
1490136500.427,16.807,209.137,219.493,178.780,0
1490136500.427,-32.627,134.586,202.514,237.267,0
1490136500.442,-147.090,34.188,76.300,-181.299,0
1490136500.442,-16.697,161.964,173.793,22.471,0
1490136500.443,-0.348,179.652,235.735,311.680,0
1490136500.443,-139.955,35.722,97.699,-85.199,0
1490136500.457,-74.613,120.286,123.218,-106.064,0
1490136500.457,24.508,188.010,244.838,287.387,0
1490136500.472,-118.013,77.343,146.916,97.984,0
1490136500.472,-107.977,73.300,97.658,-199.769,0
1490136500.473,-3.362,182.915,211.791,179.156,0
1490136500.473,-25.439,90.176,196.233,252.011,0
1490136500.487,-139.513,65.452,82.887,-170.754,0
1490136500.487,-23.369,192.236,162.949,9.170,0
1490136500.502,-2.300,187.876,237.768,307.710,0
1490136500.502,-133.275,27.475,103.266,-73.603,0
1490136500.503,-78.551,120.754,130.603,-117.865,0
1490136500.503,17.323,186.713,235.505,282.097,0
1490136500.517,-116.214,72.365,143.018,85.116,0
1490136500.517,-110.239,64.702,85.659,-200.657,0
1490136500.532,-1.889,186.090,209.810,152.822,0
1490136500.532,-32.507,107.055,198.613,248.658,0
1490136500.533,-132.333,46.042,77.029,-171.699,0
1490136500.533,-15.549,172.404,171.400,24.921,0
1490136500.547,-6.272,173.887,230.780,304.447,0
1490136500.547,-133.993,55.885,104.779,-69.760,0
1490136500.562,-76.027,106.851,123.563,-123.551,0
1490136500.562,5.823,167.106,230.339,288.169,0
1490136500.563,-118.042,79.959,143.491,89.917,0
1490136500.563,-133.197,74.069,90.926,-208.771,0
1490136500.577,8.005,195.273,223.889,162.009,0
1490136500.577,-22.688,107.187,199.972,254.704,0
1490136500.592,-129.847,21.562,87.536,-181.114,0
1490136500.592,-23.225,183.423,170.934,18.172,0
1490136500.593,-16.839,156.896,207.235,305.481,0
1490136500.593,-128.404,59.184,110.398,-71.546,0
1490136500.607,-87.226,115.045,111.492,-131.874,0
1490136500.607,10.309,190.630,238.060,280.717,0
1490136500.622,-101.899,86.956,153.927,92.312,0
1490136500.622,-117.083,64.652,87.514,-195.167,0
1490136500.623,11.885,172.078,220.248,185.303,0
1490136500.623,-31.127,135.932,214.695,229.925,0
1490136500.637,-148.784,30.617,86.311,-171.818,0
1490136500.637,-15.582,162.196,185.002,-5.698,0
1490136500.652,-9.473,201.179,239.468,314.982,0
1490136500.652,-122.815,52.540,98.743,-70.639,0
1490136500.653,-80.750,114.321,127.370,-119.262,0
1490136500.653,35.402,197.038,246.633,288.700,0
1490136500.674,-94.331,77.425,136.475,79.000,0
1490136500.674,-110.712,91.542,77.418,-203.879,0
1490136500.682,4.594,197.659,221.406,179.470,0
1490136500.682,-42.786,113.807,197.366,232.093,0
1490136500.683,-152.676,40.247,67.528,-180.699,0
1490136500.683,-30.933,161.807,173.896,36.053,0
1490136500.697,17.493,193.014,239.885,306.247,0
1490136500.697,-135.214,48.647,98.438,-71.232,0
1490136500.712,-76.410,121.977,129.915,-117.895,0
1490136500.712,15.077,188.601,242.966,286.102,0
1490136500.713,-83.918,88.761,140.502,72.548,0
1490136500.727,-94.221,91.388,74.568,-221.610,0
1490136500.727,22.032,199.709,226.451,194.961,0
1490136500.728,-48.780,129.219,202.344,236.061,0
1490136500.728,-133.713,54.627,89.907,-180.018,0
1490136500.742,-14.150,170.360,173.440,17.035,0
1490136500.742,-10.505,167.768,231.126,314.060,0
1490136500.757,-139.020,40.780,101.549,-68.592,0
1490136500.757,-66.258,102.797,120.745,-122.865,0
1490136500.758,24.975,202.265,231.167,272.844,0
1490136500.758,-82.405,86.130,145.624,82.345,0
1490136500.772,-115.597,58.903,85.793,-205.085,0
1490136500.772,-1.943,178.672,202.809,171.802,0
1490136500.787,-46.358,129.481,200.292,236.444,0
1490136500.787,-131.717,42.151,82.545,-177.900,0
1490136500.788,-27.989,161.605,175.499,19.240,0
1490136500.788,-22.150,185.108,229.591,299.155,0
1490136500.802,-134.182,36.443,103.900,-78.972,0
1490136500.802,-71.159,119.931,132.796,-135.788,0
1490136500.817,17.650,205.281,231.685,289.594,0
1490136500.817,-104.495,75.099,130.741,81.659,0
1490136500.818,-116.990,65.723,109.932,-191.126,0
1490136500.818,28.060,186.771,225.695,185.981,0
1490136500.832,-42.306,134.016,207.007,235.574,0
1490136500.832,-144.312,37.840,84.148,-187.042,0
1490136500.847,-25.785,183.680,175.126,25.899,0
1490136500.847,-0.598,174.218,238.183,311.416,0
1490136500.848,-127.789,55.251,88.247,-74.254,0
1490136500.848,-65.716,102.806,122.420,-126.990,0
1490136500.862,11.261,207.727,241.280,283.009,0
1490136500.862,-111.916,84.516,150.748,53.970,0
1490136500.877,-117.246,56.643,94.182,-191.999,0
1490136500.877,7.052,188.947,206.594,192.603,0
1490136500.892,-36.245,130.104,193.848,235.457,0
1490136500.892,-151.883,32.724,78.379,-172.866,0
1490136500.893,-37.178,158.439,155.658,22.729,0
1490136500.893,-7.209,162.712,233.387,308.082,0
1490136500.907,-134.859,46.483,113.291,-70.441,0
1490136500.907,-64.629,108.676,131.708,-118.828,0
1490136500.908,5.268,208.096,242.744,286.542,0
1490136500.908,-90.380,73.814,134.799,76.879,0
1490136500.922,-99.292,81.498,87.351,-198.224,0
1490136500.922,11.814,199.524,214.491,186.254,0
1490136500.937,-44.015,121.464,198.252,229.553,0
1490136500.937,-128.634,52.250,89.556,-179.741,0
1490136500.938,-28.485,135.584,173.350,5.344,0
1490136500.938,2.049,189.792,236.074,326.349,0
1490136500.952,-139.711,57.639,100.745,-67.664,0
1490136500.952,-68.614,109.846,117.222,-122.787,0
1490136500.967,16.770,195.634,228.048,287.434,0
1490136500.968,-91.493,66.271,151.357,88.894,0
1490136500.968,-109.975,82.631,85.782,-197.355,0
1490136500.968,7.392,195.948,221.180,185.905,0
1490136500.982,-48.086,125.956,209.017,227.562,0
1490136500.982,-136.534,46.513,65.510,-180.106,0
1490136500.997,-42.769,154.460,178.217,18.140,0
1490136500.997,-23.844,166.654,227.305,301.387,0
1490136500.998,-106.881,52.164,96.274,-83.920,0
1490136500.998,-69.499,119.682,130.369,-126.599,0
1490136501.012,16.117,183.450,238.035,301.670,0
1490136501.012,-83.338,89.832,147.747,81.745,0
1490136501.027,-98.242,92.482,99.494,-201.538,0
1490136501.027,-6.077,181.557,209.139,177.488,0
1490136501.028,-52.628,132.602,194.172,219.672,0
1490136501.028,-140.138,51.996,92.832,-173.036,0
1490136501.042,-22.726,155.163,158.532,21.366,0
1490136501.042,3.994,154.045,227.034,308.674,0
1490136501.058,-125.066,30.755,107.402,-72.036,0
1490136501.058,-79.363,141.286,110.419,-130.554,0
1490136501.058,10.453,207.592,231.676,280.661,0
1490136501.058,-109.729,71.711,144.693,49.673,0
1490136501.072,-103.204,82.540,98.662,-195.825,0
1490136501.072,5.344,189.978,212.021,191.773,0
1490136501.087,-35.163,139.781,197.383,228.078,0
1490136501.087,-137.696,41.096,71.920,-185.791,0
1490136501.088,-19.939,165.633,172.660,21.813,0
1490136501.088,-13.886,161.130,240.803,314.911,0
1490136501.102,-131.356,42.725,104.341,-75.890,0
1490136501.102,-60.450,104.925,130.938,-119.587,0
1490136501.117,15.498,200.545,238.787,293.808,0
1490136501.117,-97.159,90.614,147.836,75.110,0
1490136501.118,-100.046,99.868,105.063,-192.117,0
1490136501.118,-1.737,186.180,204.430,175.304,0
1490136501.139,-50.203,104.407,187.066,233.454,0
1490136501.139,-108.294,83.968,98.711,-179.184,0
1490136501.147,-7.981,164.640,185.254,10.950,0
1490136501.147,-10.947,173.494,232.210,318.828,0
1490136501.148,-133.593,55.998,104.915,-77.908,0
1490136501.148,-67.421,110.680,123.202,-116.388,0
1490136501.162,14.623,190.784,249.096,293.960,0
1490136501.162,-110.110,66.626,154.866,84.978,0
1490136501.177,-110.140,94.131,89.784,-198.697,0
1490136501.177,11.962,182.930,220.121,187.210,0
1490136501.178,-35.841,137.744,198.269,224.413,0
1490136501.178,-141.037,50.219,80.668,-184.280,0
1490136501.192,-22.724,182.457,175.521,33.758,0
1490136501.192,-9.509,160.578,222.788,297.277,0
1490136501.207,-130.584,40.348,115.703,-81.934,0
1490136501.207,-75.284,110.952,121.019,-152.199,0
1490136501.208,15.062,200.292,238.858,299.882,0
1490136501.208,-122.902,70.069,150.791,80.567,0
1490136501.222,-116.786,94.754,89.845,-202.293,0
1490136501.222,14.875,197.012,212.434,180.951,0
1490136501.237,-49.492,122.600,202.239,224.441,0
1490136501.237,-150.510,46.070,75.707,-183.350,0
1490136501.238,-28.075,158.314,171.188,21.661,0
1490136501.238,-22.920,173.537,217.464,312.269,0
1490136501.252,-139.474,51.029,102.567,-80.552,0
1490136501.252,-83.688,104.377,134.223,-116.859,0
1490136501.267,13.514,201.990,248.367,279.374,0
1490136501.267,-113.078,64.986,148.096,72.689,0
1490136501.268,-105.933,79.589,92.450,-198.267,0
1490136501.268,3.667,167.295,217.529,188.396,0
1490136501.282,-49.518,142.597,198.037,204.913,0
1490136501.282,-140.626,44.694,81.651,-176.658,0
1490136501.297,-41.992,165.808,167.993,33.747,0
1490136501.297,7.179,172.684,236.450,314.357,0
1490136501.298,-139.321,36.152,111.582,-74.050,0
1490136501.298,-68.440,123.678,125.436,-127.179,0
1490136501.312,9.797,194.615,230.066,286.890,0
1490136501.312,-94.109,63.270,146.456,70.245,0
1490136501.327,-114.892,74.738,91.412,-199.956,0
1490136501.327,20.218,193.014,223.134,186.034,0
1490136501.328,-54.468,115.449,190.821,217.443,0
1490136501.328,-134.820,38.549,77.569,-210.102,0
1490136501.342,-21.850,175.794,175.557,46.292,0
1490136501.342,-4.611,162.162,211.622,307.040,0
1490136501.357,-119.871,59.068,119.351,-68.341,0
1490136501.357,-71.965,114.753,129.720,-121.672,0
1490136501.358,10.266,191.909,243.703,291.024,0
1490136501.358,-99.511,77.326,153.845,76.832,0
1490136501.372,-119.965,70.265,87.487,-203.365,0
1490136501.372,2.407,193.325,219.089,185.101,0
1490136501.387,-57.514,136.142,206.310,227.812,0
1490136501.387,-131.710,45.539,80.668,-181.744,0
1490136501.388,-7.110,172.566,180.241,32.853,0
1490136501.388,-21.228,158.957,237.220,305.415,0
1490136501.402,-145.620,46.076,109.955,-82.719,0
1490136501.402,-74.650,109.420,119.385,-123.604,0
1490136501.417,15.771,188.932,246.633,275.576,0
1490136501.417,-106.913,67.475,133.445,77.728,0
1490136501.418,-113.095,69.665,85.092,-183.930,0
1490136501.418,10.720,190.720,228.130,188.992,0
1490136501.432,-58.647,115.619,189.964,223.405,0
1490136501.432,-149.942,42.280,70.490,-191.885,0
1490136501.447,-15.285,171.873,171.244,37.608,0
1490136501.447,-2.407,184.385,239.024,309.415,0
1490136501.454,-138.083,33.158,104.665,-83.304,0
1490136501.454,-74.738,116.638,120.191,-117.854,0
1490136501.462,12.590,201.420,244.780,285.627,0
1490136501.462,-95.908,62.681,143.795,75.883,0
1490136501.477,-96.405,80.107,89.533,-200.877,0
1490136501.477,-0.868,189.815,212.929,186.357,0
1490136501.478,-47.616,132.351,198.164,229.802,0
1490136501.478,-149.693,27.541,86.880,-183.853,0
1490136501.492,-31.735,143.812,169.870,33.309,0
1490136501.492,-8.542,177.675,237.448,293.074,0
1490136501.507,-133.769,65.142,94.487,-63.264,0
1490136501.507,-64.220,131.687,129.947,-113.095,0
1490136501.508,-0.396,173.737,236.607,283.479,0
1490136501.508,-98.079,75.920,142.219,80.140,0
1490136501.522,-104.160,64.143,82.975,-202.581,0
1490136501.522,24.296,189.574,220.587,181.811,0
1490136501.537,-45.801,129.735,199.714,220.944,0
1490136501.537,-131.949,50.049,87.652,-183.515,0
1490136501.538,-27.312,171.976,172.826,35.432,0
1490136501.538,-12.329,151.458,230.804,313.880,0
1490136501.552,-122.932,51.917,107.911,-79.273,0
1490136501.552,-70.299,135.618,131.643,-115.430,0
1490136501.567,20.893,217.412,235.988,281.319,0
1490136501.567,-82.253,73.063,149.959,81.706,0
1490136501.568,-94.823,70.247,87.013,-193.069,0
1490136501.568,29.295,194.937,225.204,188.811,0
1490136501.582,-33.214,129.017,198.692,234.331,0
1490136501.582,-129.442,74.673,96.491,-181.890,0
1490136501.597,-5.761,187.694,191.229,36.350,0
1490136501.597,1.690,184.512,242.078,315.898,0
1490136501.598,-122.134,68.788,108.594,-71.514,0
1490136501.598,-52.144,131.994,144.562,-106.826,0
1490136501.612,26.198,205.021,247.606,299.429,0
1490136501.612,-85.767,65.123,146.468,78.454,0
1490136501.627,-100.155,105.736,99.730,-189.933,0
1490136501.627,42.771,218.994,224.177,190.305,0
1490136501.628,-18.772,145.718,216.009,228.951,0
1490136501.628,-125.584,58.978,85.330,-204.092,0
1490136501.642,2.382,182.116,185.116,45.993,0
1490136501.642,9.112,170.422,220.015,306.872,0
1490136501.657,-128.595,43.359,103.135,-83.480,0
1490136501.657,-67.430,135.889,132.185,-106.144,0
1490136501.658,23.649,188.354,254.369,299.824,0
1490136501.658,-113.074,69.893,136.705,60.714,0
1490136501.672,-110.256,73.209,88.224,-206.424,0
1490136501.672,10.691,192.969,217.724,188.250,0
1490136501.687,-59.537,116.971,197.865,222.621,0
1490136501.687,-161.412,43.819,70.914,-184.108,0
1490136501.688,-2.723,176.819,184.953,44.873,0
1490136501.688,30.452,208.071,257.019,318.808,0
1490136501.702,-118.183,59.163,94.285,-80.707,0
1490136501.702,-62.363,121.034,117.422,-109.317,0
1490136501.717,44.286,217.597,265.561,314.183,0
1490136501.717,-97.950,88.626,152.526,56.669,0
1490136501.718,-109.704,72.455,87.312,-201.450,0
1490136501.732,41.599,225.707,228.786,215.106,0
1490136501.732,-22.589,132.980,217.413,232.756,0
1490136501.733,-143.874,54.808,86.121,-180.439,0
1490136501.733,0.286,184.880,199.251,45.041,0
1490136501.747,42.582,237.888,271.732,329.545,0
1490136501.747,-55.253,99.612,134.384,-75.411,0
1490136501.762,20.597,220.484,182.200,-84.552,0
1490136501.762,130.620,307.173,316.633,353.101,0
1490136501.763,-18.969,157.558,184.846,103.328,0
1490136501.763,-55.870,136.364,121.137,-177.228,0
1490136501.777,116.088,300.529,280.773,234.813,0
1490136501.777,23.331,202.506,236.377,266.601,0
1490136501.792,-103.145,66.482,92.132,-194.757,0
1490136501.792,32.436,222.543,200.315,75.441,0
1490136501.793,31.381,200.986,255.502,340.131,0
1490136501.793,-153.254,29.407,84.279,-76.947,0
1490136501.807,-69.512,118.418,125.068,-122.039,0
1490136501.807,37.313,214.898,249.653,308.022,0
1490136501.822,-129.217,43.454,126.390,58.500,0
1490136501.822,-154.454,23.827,64.229,-227.924,0
1490136501.823,9.999,199.914,218.771,194.114,0
1490136501.823,-86.622,84.056,169.004,221.458,0
1490136501.837,-178.399,-14.378,32.191,-217.105,0
1490136501.837,-24.014,177.447,173.644,26.495,0
1490136501.852,-30.245,162.472,222.260,306.791,0
1490136501.852,-214.442,-36.849,63.363,-115.653,0
1490136501.853,-80.945,97.647,104.732,-145.905,0
1490136501.853,13.785,195.533,237.500,291.808,0
1490136501.867,-174.055,-0.681,95.313,50.797,0
1490136501.867,-168.675,9.322,58.232,-235.791,0
1490136501.882,-3.826,178.517,217.370,190.892,0
1490136501.882,-92.955,69.566,174.156,214.092,0
1490136501.883,-193.357,-5.909,42.627,-224.747,0
1490136501.883,-25.089,169.038,171.992,14.256,0
1490136501.897,-16.762,153.689,217.348,295.293,0
1490136501.897,-208.698,-16.816,56.876,-101.260,0
1490136501.912,-95.328,113.229,116.361,-139.882,0
1490136501.912,-2.304,192.117,229.334,302.345,0
1490136501.913,-164.866,8.978,102.776,46.251,0
1490136501.913,-152.433,34.362,64.659,-234.009,0
1490136501.927,34.830,193.407,226.053,199.129,0
1490136501.927,-76.616,77.923,170.702,211.248,0
1490136501.942,-196.842,8.944,39.409,-223.119,0
1490136501.942,-20.231,163.239,176.359,30.168,0
1490136501.943,-27.243,148.530,220.432,317.181,0
1490136501.943,-209.530,-8.920,66.056,-124.299,0
1490136501.957,-87.465,115.475,123.189,-135.893,0
1490136501.957,29.970,194.778,252.273,281.923,0
1490136501.972,-161.397,20.764,102.830,76.071,0
1490136501.972,-144.132,59.807,74.044,-225.896,0
1490136501.973,25.355,200.320,230.138,202.643,0
1490136501.973,-87.441,94.339,181.269,225.155,0
1490136501.987,-185.172,15.562,62.729,-223.992,0
1490136501.987,-19.290,183.264,191.002,33.973,0
1490136502.002,-5.900,157.553,220.022,316.394,0
1490136502.002,-194.832,7.340,73.220,-120.127,0
1490136502.003,-77.091,122.901,138.176,-127.132,0
1490136502.003,26.039,206.070,240.775,314.600,0
1490136502.017,-137.050,29.783,105.271,52.332,0
1490136502.017,-131.854,59.259,82.685,-223.930,0
1490136502.032,28.335,211.359,240.825,206.212,0
1490136502.032,-83.162,97.363,178.833,202.663,0
1490136502.033,-178.414,6.225,60.038,-204.526,0
1490136502.033,11.463,188.050,199.916,47.097,0
1490136502.047,-12.675,166.429,234.804,325.620,0
1490136502.047,-173.834,16.863,76.191,-124.784,0
1490136502.062,-54.253,135.450,144.341,-125.648,0
1490136502.062,34.987,191.229,258.777,321.287,0
1490136502.063,-140.751,49.430,117.154,49.045,0
1490136502.063,-122.278,65.783,86.106,-226.399,0
1490136502.077,28.517,210.074,236.182,218.535,0
1490136502.077,-92.577,110.937,167.207,214.751,0
1490136502.092,-153.912,25.674,67.707,-214.657,0
1490136502.092,3.764,180.160,199.499,22.454,0
1490136502.093,-10.388,166.633,224.192,349.765,0
1490136502.093,-160.088,18.062,77.637,-106.428,0
1490136502.107,-62.176,125.070,140.540,-120.000,0
1490136502.107,45.389,215.596,248.973,313.389,0
1490136502.122,-130.023,49.077,115.185,50.788,0
1490136502.122,-127.819,54.187,82.259,-231.354,0
1490136502.123,21.383,210.214,229.942,216.692,0
1490136502.123,-78.244,112.240,184.484,227.528,0
1490136502.137,-153.472,15.926,72.530,-224.469,0
1490136502.137,-13.864,188.715,202.493,48.482,0
1490136502.152,-9.430,171.676,224.508,327.735,0
1490136502.152,-182.857,15.861,75.776,-120.193,0
1490136502.153,-53.832,129.036,132.381,-117.412,0
1490136502.153,49.731,212.991,256.783,322.656,0
1490136502.167,-128.509,47.340,125.098,50.563,0
1490136502.167,-131.972,65.544,91.820,-234.013,0
1490136502.182,15.693,208.638,250.012,220.585,0
1490136502.182,-48.510,97.593,183.132,241.425,0
1490136502.183,-151.328,39.755,67.483,-220.867,0
1490136502.183,-2.059,175.859,195.838,49.335,0
1490136502.197,-16.790,178.457,230.277,320.162,0
1490136502.197,-149.796,31.288,83.404,-117.874,0
1490136502.212,-67.898,131.504,135.218,-116.152,0
1490136502.212,29.558,202.946,245.087,317.604,0
1490136502.219,-117.569,56.798,128.200,51.379,0
1490136502.219,-129.791,54.120,85.573,-224.996,0
1490136502.227,29.803,205.330,237.085,214.313,0
1490136502.227,-67.161,118.680,180.400,226.107,0
1490136502.257,-157.738,22.408,71.976,-232.790,0
1490136502.257,-3.368,179.358,192.276,59.777,0
1490136502.258,-7.549,175.326,235.500,339.497,0
1490136502.258,-154.549,35.136,84.658,-107.384,0
1490136502.258,-63.518,129.167,138.444,-120.402,0
1490136502.258,7.138,205.081,247.535,320.736,0
1490136502.259,-116.619,51.420,120.602,56.721,0
1490136502.259,-104.504,68.147,85.892,-225.967,0
1490136502.272,19.266,190.862,230.370,211.903,0
1490136502.272,-52.581,142.030,197.650,232.919,0
1490136502.287,-148.124,35.387,75.834,-215.263,0
1490136502.287,2.053,206.392,197.020,53.410,0
1490136502.302,-11.938,186.384,231.425,313.039,0
1490136502.302,-146.256,36.077,89.395,-101.768,0
1490136502.303,-55.158,139.094,141.628,-114.095,0
1490136502.303,16.119,215.682,235.483,320.285,0
1490136502.317,-115.873,60.237,123.910,40.368,0
1490136502.317,-103.088,68.152,91.437,-217.857,0
1490136502.332,26.733,207.417,232.874,226.157,0
1490136502.332,-57.363,110.303,177.355,231.107,0
1490136502.333,-150.643,23.488,58.086,-213.567,0
1490136502.333,-15.171,193.072,200.455,47.970,0
1490136502.347,-11.698,154.783,233.689,317.862,0
1490136502.347,-158.699,30.031,83.375,-115.585,0
