timestamps,,,,,Marker
1490136662.811,-36.941,182.993,168.679,-34.674,0
1490136662.811,-58.718,151.922,198.061,326.834,0
1490136662.811,-158.271,42.493,86.283,-125.829,0
1490136662.826,-81.489,158.402,133.535,-221.421,0
1490136662.826,-47.484,176.198,197.261,293.057,0
1490136662.841,-133.041,45.634,109.074,65.072,0
1490136662.841,-92.951,115.434,112.861,-284.317,0
1490136662.848,-19.734,198.218,201.162,153.377,0
1490136662.848,-102.830,114.770,141.637,230.769,0
1490136662.856,-145.334,68.870,79.248,-260.112,0
1490136662.856,-27.413,170.156,187.270,-19.608,0
1490136662.871,-60.467,155.503,193.327,337.655,0
1490136662.871,-172.854,63.962,90.139,-124.585,0
1490136662.871,-83.671,132.841,142.578,-210.050,0
1490136662.871,-20.928,173.559,206.861,294.708,0
1490136662.886,-137.209,40.168,108.723,67.146,0
1490136662.886,-104.790,107.806,118.123,-294.192,0
1490136662.901,-10.281,190.209,175.001,154.793,0
1490136662.901,-113.397,119.484,162.977,238.935,0
1490136662.901,-147.389,57.308,96.602,-275.459,0
1490136662.901,-26.518,183.046,191.399,-48.138,0
1490136662.916,-85.941,143.908,180.336,344.172,0
1490136662.916,-178.070,44.561,92.478,-126.607,0
1490136662.931,-73.893,128.916,133.567,-214.655,0
1490136662.931,-33.500,172.222,209.044,299.706,0
1490136662.931,-141.202,74.177,94.288,58.150,0
1490136662.931,-109.848,113.942,95.749,-293.184,0
1490136662.946,-25.803,189.512,188.998,149.087,0
1490136662.946,-97.123,93.374,151.950,249.498,0
1490136662.961,-159.587,72.898,80.477,-258.571,0
1490136662.961,-36.752,193.250,189.269,-38.573,0
1490136662.961,-61.746,136.213,179.179,334.375,0
1490136662.961,-155.872,49.118,82.790,-128.647,0
1490136662.976,-61.202,134.318,128.445,-215.753,0
1490136662.976,-4.989,180.632,204.573,293.077,0
1490136662.991,-146.152,66.995,110.312,77.225,0
1490136662.991,-109.787,116.446,93.726,-288.784,0
1490136662.991,-46.524,184.749,204.010,154.220,0
1490136662.991,-83.744,101.200,154.998,246.796,0
1490136663.006,-140.717,64.553,90.724,-252.739,0
1490136663.006,-13.432,185.301,185.282,-68.218,0
1490136663.021,-63.902,161.324,178.801,340.230,0
1490136663.021,-180.983,41.767,79.181,-129.584,0
1490136663.021,-71.664,133.520,135.685,-203.432,0
1490136663.021,-19.659,168.030,204.206,297.638,0
1490136663.051,-165.032,55.309,106.860,72.485,0
1490136663.051,-119.288,104.857,117.884,-285.667,0
1490136663.051,-19.861,184.392,197.156,147.715,0
1490136663.051,-96.910,117.687,152.464,243.907,0
1490136663.052,-148.379,59.109,87.304,-252.479,0
1490136663.052,-30.383,181.649,191.548,-32.986,0
1490136663.066,-65.519,130.947,181.578,323.690,0
1490136663.066,-164.238,47.671,89.808,-128.030,0
1490136663.081,-83.858,145.620,140.070,-219.037,0
1490136663.081,-49.928,168.290,203.131,289.229,0
1490136663.081,-164.675,38.549,106.907,67.621,0
1490136663.081,-96.959,108.932,97.097,-288.522,0
1490136663.096,-8.310,208.505,217.142,146.138,0
1490136663.096,-106.812,104.547,155.845,244.122,0
1490136663.111,-136.480,76.086,70.523,-253.950,0
1490136663.111,-31.907,185.847,173.997,-49.174,0
1490136663.111,-56.957,154.065,196.648,333.771,0
1490136663.111,-159.314,44.815,100.308,-112.975,0
1490136663.126,-90.143,126.781,140.274,-225.890,0
1490136663.126,-30.164,173.580,202.983,292.971,0
1490136663.141,-147.982,60.538,106.150,73.674,0
1490136663.141,-101.389,76.326,119.357,-285.222,0
1490136663.141,-28.362,205.960,188.192,150.254,0
1490136663.141,-104.121,116.034,151.948,243.701,0
1490136663.156,-143.850,58.305,82.248,-254.659,0
1490136663.156,-38.663,180.987,185.916,-46.738,0
1490136663.171,-69.390,134.261,181.817,330.852,0
1490136663.171,-165.954,61.841,89.270,-119.974,0
1490136663.171,-79.090,142.165,143.859,-208.486,0
1490136663.171,-24.425,151.670,213.711,301.365,0
1490136663.201,-158.014,58.793,93.855,63.859,0
1490136663.201,-111.241,91.463,101.363,-293.605,0
1490136663.201,-19.814,185.063,197.300,150.828,0
1490136663.201,-94.492,127.117,146.823,248.931,0
1490136663.209,-133.593,62.458,70.458,-257.634,0
1490136663.209,-26.694,178.921,188.229,-33.814,0
1490136663.216,-80.559,131.562,185.091,330.813,0
1490136663.216,-160.926,40.694,86.829,-117.938,0
1490136663.231,-73.137,134.698,138.419,-217.733,0
1490136663.231,-26.013,174.556,208.436,288.782,0
1490136663.231,-165.212,75.538,102.253,71.812,0
1490136663.231,-104.295,108.953,95.592,-308.125,0
1490136663.246,-20.482,187.066,204.769,150.202,0
1490136663.246,-88.091,103.894,150.929,261.518,0
1490136663.261,-140.072,49.606,88.997,-246.357,0
1490136663.261,-37.582,179.394,179.152,-42.672,0
1490136663.261,-59.446,137.095,184.588,330.164,0
1490136663.261,-167.091,48.370,86.446,-123.060,0
1490136663.276,-69.654,154.637,141.293,-216.654,0
1490136663.276,-25.970,199.383,198.774,285.059,0
1490136663.291,-153.598,68.068,106.252,80.400,0
1490136663.291,-117.195,90.681,99.195,-291.753,0
1490136663.306,-38.252,165.036,189.011,144.396,0
1490136663.306,-104.482,79.785,138.653,231.922,0
1490136663.306,-145.591,49.642,85.030,-254.388,0
1490136663.306,-26.417,178.487,175.119,-48.276,0
1490136663.321,-53.419,169.806,186.958,326.404,0
1490136663.321,-163.750,53.656,89.619,-122.067,0
1490136663.321,-65.411,150.735,136.643,-216.959,0
1490136663.321,-25.717,188.091,213.623,288.890,0
1490136663.351,-144.298,61.772,107.186,73.394,0
1490136663.351,-109.714,97.243,106.950,-300.088,0
1490136663.351,-22.834,194.916,206.732,148.253,0
1490136663.351,-96.349,94.889,160.171,262.509,0
1490136663.352,-152.743,70.471,70.334,-257.038,0
1490136663.352,-17.409,165.762,187.025,-42.829,0
1490136663.366,-62.943,147.885,184.478,331.129,0
1490136663.366,-166.807,70.323,84.275,-113.437,0
1490136663.381,-74.860,138.447,139.721,-211.568,0
1490136663.381,-29.927,182.019,206.779,288.791,0
1490136663.381,-142.778,42.356,109.246,70.306,0
1490136663.381,-116.279,112.115,101.254,-301.960,0
1490136663.396,-21.418,172.901,197.667,147.713,0
1490136663.396,-91.964,120.614,141.220,249.201,0
1490136663.411,-150.120,68.079,79.991,-249.702,0
1490136663.411,-37.767,193.069,184.960,-43.916,0
1490136663.411,-69.235,136.450,182.444,333.300,0
1490136663.411,-161.704,44.179,94.156,-117.747,0
1490136663.426,-68.272,140.716,135.323,-223.051,0
1490136663.426,-33.167,171.717,212.553,287.716,0
1490136663.456,-163.694,55.459,87.439,80.686,0
1490136663.456,-103.692,126.919,114.035,-292.926,0
1490136663.456,-17.894,179.063,203.525,141.200,0
1490136663.456,-107.760,103.696,153.994,255.852,0
1490136663.457,-147.597,56.308,87.237,-256.866,0
1490136663.457,-37.380,178.934,173.586,-47.699,0
1490136663.471,-77.883,135.577,182.859,334.244,0
1490136663.471,-157.622,55.704,86.324,-116.780,0
1490136663.471,-65.753,144.528,133.576,-223.251,0
1490136663.471,-35.832,176.091,196.487,285.631,0
1490136663.486,-141.555,63.326,111.845,81.784,0
1490136663.486,-103.649,100.386,104.897,-295.748,0
1490136663.501,-36.206,181.843,196.324,144.714,0
1490136663.501,-94.859,104.341,156.023,253.704,0
1490136663.501,-145.213,77.309,87.751,-258.090,0
1490136663.501,-41.440,189.497,182.429,-48.430,0
1490136663.516,-43.880,145.703,180.282,328.795,0
1490136663.516,-158.751,44.568,81.605,-120.180,0
1490136663.516,-71.468,143.924,141.333,-214.317,0
1490136663.531,-43.035,174.975,196.158,284.782,0
1490136663.531,-152.416,60.915,113.102,74.323,0
1490136663.546,-111.440,90.747,107.440,-300.247,0
1490136663.546,-26.983,187.627,210.872,153.596,0
1490136663.561,-93.722,97.308,149.751,244.066,0
1490136663.561,-143.485,63.339,86.880,-249.519,0
1490136663.561,-39.361,175.934,171.265,-44.133,0
1490136663.561,-59.732,157.048,177.269,330.315,0
1490136663.576,-183.564,55.352,91.708,-125.159,0
1490136663.576,-68.822,137.729,140.579,-222.057,0
1490136663.576,-38.497,170.885,205.319,289.324,0
1490136663.576,-135.255,82.676,106.739,85.115,0
1490136663.606,-107.586,114.867,83.001,-306.154,0
1490136663.606,-10.859,196.564,193.039,134.797,0
1490136663.606,-75.368,107.094,151.421,246.663,0
1490136663.606,-143.550,66.449,81.066,-256.159,0
1490136663.607,-40.993,188.184,173.155,-52.602,0
1490136663.607,-60.145,150.538,192.306,339.454,0
1490136663.621,-143.938,64.341,78.643,-109.656,0
1490136663.621,-68.509,129.051,141.505,-225.391,0
1490136663.636,-45.705,184.837,205.107,281.315,0
1490136663.636,-131.297,54.217,113.476,83.071,0
1490136663.636,-109.656,96.891,111.240,-295.504,0
1490136663.636,-34.097,164.859,208.262,137.641,0
1490136663.657,-101.568,107.485,154.232,238.819,0
1490136663.657,-148.358,85.947,80.271,-240.072,0
1490136663.666,-35.138,200.371,176.063,-47.072,0
1490136663.666,-66.333,140.977,187.031,336.640,0
1490136663.666,-159.812,43.875,88.249,-121.315,0
1490136663.666,-72.704,140.762,144.323,-214.278,0
1490136663.681,-48.673,173.791,195.262,285.259,0
1490136663.681,-142.458,49.810,114.009,79.755,0
1490136663.696,-117.979,100.753,108.081,-300.701,0
1490136663.696,-39.611,192.349,203.379,154.017,0
1490136663.696,-94.756,100.882,155.842,247.546,0
1490136663.696,-155.623,62.911,83.396,-249.797,0
1490136663.711,-41.064,174.279,176.981,-59.292,0
1490136663.711,-65.706,154.398,175.687,323.888,0
1490136663.726,-157.214,48.162,80.253,-118.388,0
1490136663.726,-74.407,139.968,141.207,-211.366,0
1490136663.726,-40.701,152.966,191.384,283.567,0
1490136663.726,-135.654,59.442,107.457,85.808,0
1490136663.741,-124.215,108.006,108.719,-301.062,0
1490136663.741,-16.433,197.194,195.961,136.145,0
1490136663.756,-91.265,90.274,147.115,251.744,0
1490136663.756,-147.775,66.862,78.270,-249.668,0
1490136663.756,-61.654,178.881,167.850,-61.991,0
1490136663.756,-59.034,160.260,194.768,334.003,0
1490136663.771,-160.419,37.939,79.280,-112.085,0
1490136663.771,-54.421,131.742,140.272,-222.419,0
1490136663.786,-19.059,202.330,201.855,276.493,0
1490136663.786,-134.049,68.076,111.582,56.205,0
1490136663.786,-119.402,91.740,102.296,-283.030,0
1490136663.786,-32.017,178.548,195.668,146.873,0
1490136663.801,-91.512,106.114,144.341,241.633,0
1490136663.801,-151.174,65.110,92.009,-248.724,0
1490136663.816,-38.100,169.122,180.317,-52.568,0
1490136663.816,-52.252,155.834,179.472,343.863,0
1490136663.816,-150.866,61.435,96.312,-118.063,0
1490136663.816,-79.439,129.978,129.157,-226.430,0
1490136663.831,-34.259,179.654,207.817,287.860,0
1490136663.831,-155.096,66.623,116.877,90.004,0
1490136663.846,-120.481,91.727,102.950,-296.634,0
1490136663.846,-20.422,184.687,211.753,138.872,0
1490136663.846,-109.095,104.134,147.778,253.610,0
1490136663.846,-148.902,61.690,75.722,-258.853,0
1490136663.861,-35.207,180.340,169.704,-55.536,0
1490136663.861,-46.569,156.412,180.155,340.649,0
1490136663.876,-154.828,45.617,77.861,-115.870,0
1490136663.876,-74.575,147.524,138.075,-220.908,0
1490136663.876,-41.943,168.301,200.934,279.758,0
1490136663.876,-138.171,74.908,110.948,97.127,0
1490136663.891,-98.084,103.898,111.167,-300.020,0
1490136663.891,-38.585,194.910,208.978,138.717,0
1490136663.906,-81.773,106.024,153.605,255.976,0
1490136663.906,-133.806,71.561,93.520,-242.246,0
1490136663.906,-44.125,165.906,176.297,-55.313,0
1490136663.906,-61.778,112.044,189.359,335.916,0
1490136663.921,-164.255,54.075,81.425,-108.276,0
1490136663.921,-61.993,157.534,138.864,-222.234,0
1490136663.936,-28.638,179.257,203.159,283.529,0
1490136663.936,-146.524,69.757,112.537,91.781,0
1490136663.936,-117.429,92.478,106.482,-293.260,0
1490136663.936,-29.491,177.054,197.409,140.099,0
1490136663.951,-97.232,107.515,150.563,252.204,0
1490136663.951,-155.361,64.237,61.579,-249.130,0
1490136663.966,-34.669,180.863,181.868,-60.147,0
1490136663.966,-52.527,155.885,192.883,329.979,0
1490136663.966,-167.529,55.308,83.865,-111.614,0
1490136663.966,-72.769,134.838,145.733,-223.956,0
1490136663.981,-19.309,171.188,202.862,276.186,0
1490136663.981,-144.024,44.193,113.418,85.971,0
1490136663.996,-127.809,90.498,95.631,-300.181,0
1490136663.996,-27.275,192.397,205.261,147.547,0
1490136664.003,-101.089,117.296,154.043,243.851,0
1490136664.003,-170.285,61.168,82.727,-247.778,0
1490136664.011,-27.550,180.843,178.720,-60.044,0
1490136664.011,-47.465,155.700,183.666,334.068,0
1490136664.041,-174.449,38.117,88.396,-105.041,0
1490136664.041,-81.649,154.684,143.262,-228.917,0
1490136664.041,-41.384,166.070,198.073,280.567,0
1490136664.041,-133.075,64.741,105.372,86.653,0
1490136664.042,-104.616,109.035,112.188,-313.598,0
1490136664.042,-14.917,176.998,201.999,135.259,0
1490136664.056,-100.478,104.164,153.328,267.066,0
1490136664.056,-163.383,54.300,77.199,-247.013,0
1490136664.056,-37.638,169.180,170.792,-55.663,0
1490136664.056,-56.940,159.980,188.465,341.685,0
1490136664.071,-178.752,38.392,74.196,-107.571,0
1490136664.071,-75.271,147.591,140.861,-221.447,0
1490136664.086,-16.433,197.065,209.427,288.457,0
1490136664.086,-136.873,59.062,115.058,95.721,0
1490136664.086,-115.632,94.073,101.770,-297.447,0
1490136664.086,-40.193,190.064,205.019,136.013,0
1490136664.101,-95.768,97.523,153.181,251.301,0
1490136664.101,-157.798,57.450,73.513,-245.769,0
1490136664.116,-39.854,160.696,172.802,-60.265,0
1490136664.116,-56.789,157.435,196.698,332.711,0
1490136664.116,-167.475,65.841,89.329,-117.139,0
1490136664.116,-78.486,139.758,138.159,-230.873,0
1490136664.131,-24.203,158.325,204.578,283.365,0
1490136664.131,-135.611,66.428,116.919,92.619,0
1490136664.146,-106.385,102.569,109.166,-298.156,0
1490136664.146,-28.152,170.431,206.977,137.840,0
1490136664.146,-90.896,116.599,150.703,253.382,0
1490136664.146,-156.016,84.163,81.672,-245.607,0
1490136664.161,-30.622,173.346,174.951,-66.464,0
1490136664.161,-54.580,147.964,186.969,332.754,0
1490136664.176,-157.734,44.675,81.773,-104.669,0
1490136664.176,-71.943,127.699,139.736,-215.272,0
1490136664.176,-37.044,162.493,198.637,278.075,0
1490136664.176,-162.401,47.061,108.450,80.847,0
1490136664.191,-125.707,94.376,103.217,-286.998,0
1490136664.191,-31.681,184.375,198.568,148.485,0
1490136664.206,-89.559,106.817,157.785,261.761,0
1490136664.206,-139.969,70.738,69.867,-248.743,0
1490136664.206,-24.678,192.235,179.384,-67.232,0
1490136664.206,-59.956,146.892,189.192,329.581,0
1490136664.221,-161.386,49.195,82.990,-102.527,0
1490136664.221,-84.346,123.871,133.170,-228.745,0
1490136664.236,-32.719,168.995,203.699,275.126,0
1490136664.236,-151.688,63.922,113.175,97.540,0
1490136664.236,-130.033,94.984,106.421,-293.930,0
1490136664.236,-22.116,175.106,203.376,144.639,0
1490136664.251,-98.537,107.331,156.616,269.434,0
1490136664.251,-129.664,61.028,88.845,-244.791,0
1490136664.266,-42.003,173.111,168.073,-69.661,0
1490136664.266,-48.435,156.487,188.532,338.379,0
1490136664.266,-170.738,39.678,74.723,-114.961,0
1490136664.266,-87.770,139.509,146.340,-223.066,0
1490136664.281,-18.752,184.502,204.262,272.076,0
1490136664.281,-150.737,63.483,118.761,86.435,0
1490136664.296,-117.640,91.882,106.284,-292.455,0
1490136664.296,-33.850,192.824,200.554,135.886,0
1490136664.296,-92.794,111.859,144.549,258.380,0
1490136664.296,-150.000,55.928,82.538,-248.488,0
1490136664.311,-48.628,170.790,181.980,-71.017,0
1490136664.311,-36.400,155.643,178.778,344.581,0
1490136664.326,-157.012,49.733,89.776,-106.256,0
1490136664.326,-78.375,147.335,138.999,-230.671,0
1490136664.326,-22.129,192.653,202.796,273.611,0
1490136664.326,-152.797,77.543,109.041,86.953,0
1490136664.341,-127.940,99.816,99.373,-307.700,0
1490136664.341,-20.626,190.365,203.340,133.610,0
1490136664.356,-88.710,103.584,156.363,263.783,0
1490136664.356,-153.714,40.944,76.232,-241.699,0
1490136664.356,-44.884,171.267,171.643,-71.038,0
1490136664.356,-45.516,154.991,190.957,327.739,0
1490136664.371,-166.674,31.802,86.446,-102.211,0
1490136664.371,-84.858,132.520,133.851,-232.345,0
1490136664.386,-30.415,173.200,202.749,271.863,0
1490136664.386,-137.851,78.349,107.288,90.631,0
1490136664.386,-111.131,111.303,99.382,-303.599,0
1490136664.386,-22.740,197.846,203.914,130.983,0
1490136664.416,-102.875,104.955,150.307,256.817,0
1490136664.416,-157.310,61.370,84.275,-241.207,0
1490136664.416,-39.751,182.006,176.858,-71.466,0
1490136664.416,-40.148,159.458,187.601,334.988,0
1490136664.417,-161.440,56.615,95.812,-97.740,0
1490136664.417,-71.714,139.205,143.850,-220.484,0
1490136664.437,-17.798,177.211,201.693,272.822,0
1490136664.437,-135.119,51.098,118.379,96.549,0
1490136664.446,-114.918,98.275,105.791,-297.760,0
1490136664.446,-20.218,194.004,202.461,142.705,0
1490136664.446,-94.324,113.902,145.832,262.115,0
1490136664.446,-151.937,63.900,85.339,-234.593,0
1490136664.461,-25.403,163.667,157.461,-69.837,0
1490136664.461,-72.025,165.812,186.623,323.640,0
1490136664.476,-155.096,68.706,87.070,-103.494,0
1490136664.476,-59.966,148.453,145.594,-235.221,0
1490136664.476,-27.135,161.242,192.827,273.680,0
1490136664.476,-152.152,47.033,113.919,104.289,0
1490136664.491,-118.173,95.025,95.826,-307.298,0
1490136664.491,-36.193,182.582,208.230,135.149,0
1490136664.506,-107.617,107.825,162.069,258.642,0
1490136664.506,-144.014,69.121,97.948,-240.713,0
1490136664.506,-29.635,173.608,164.991,-71.365,0
1490136664.506,-57.546,149.893,188.450,344.237,0
1490136664.521,-176.858,46.925,89.479,-104.491,0
1490136664.521,-78.007,134.145,143.967,-223.139,0
1490136664.521,-38.613,178.936,202.865,272.340,0
1490136664.536,-136.811,66.230,110.516,95.345,0
1490136664.536,-100.566,91.659,101.944,-293.032,0
1490136664.551,-24.154,173.161,191.872,133.183,0
1490136664.551,-91.502,126.715,154.506,267.433,0
1490136664.551,-158.768,69.035,78.407,-242.091,0
1490136664.551,-28.001,171.581,177.430,-63.509,0
1490136664.566,-57.572,139.575,178.707,324.563,0
1490136664.566,-168.759,46.766,92.125,-97.776,0
1490136664.581,-83.929,155.441,143.147,-223.403,0
1490136664.581,-41.857,165.062,201.596,278.235,0
1490136664.581,-130.758,60.248,119.277,93.612,0
1490136664.581,-114.544,101.755,94.399,-307.392,0
1490136664.596,-28.835,202.046,202.682,132.875,0
1490136664.596,-94.309,111.638,158.054,264.114,0
1490136664.611,-153.100,56.033,78.615,-240.287,0
1490136664.611,-34.910,157.641,176.235,-76.496,0
1490136664.611,-46.653,154.731,196.201,332.015,0
1490136664.611,-162.759,56.431,74.067,-92.093,0
1490136664.626,-88.729,138.000,146.967,-229.235,0
1490136664.626,-26.559,170.962,213.408,279.759,0
1490136664.641,-149.351,68.066,118.246,95.768,0
1490136664.641,-120.967,98.402,102.849,-305.898,0
1490136664.641,-20.396,181.662,195.372,122.368,0
1490136664.641,-84.262,101.460,150.389,265.877,0
1490136664.656,-141.307,79.447,86.246,-241.833,0
1490136664.656,-59.539,173.485,173.440,-76.240,0
1490136664.671,-56.216,146.909,189.374,325.813,0
1490136664.671,-177.359,35.116,80.913,-88.146,0
1490136664.671,-78.411,137.464,137.144,-238.800,0
1490136664.671,-26.697,183.433,212.460,274.241,0
1490136664.686,-152.616,57.226,105.854,93.967,0
1490136664.686,-118.948,94.144,104.885,-296.206,0
1490136664.701,-18.077,181.458,197.596,134.060,0
1490136664.701,-90.474,109.256,156.367,279.806,0
1490136664.701,-136.209,66.307,84.733,-238.604,0
1490136664.701,-38.917,169.934,181.677,-81.836,0
1490136664.716,-64.203,166.246,188.422,294.826,0
1490136664.716,-170.188,48.462,83.102,-85.844,0
1490136664.731,-80.660,139.915,139.248,-222.571,0
1490136664.731,-21.280,199.610,209.511,279.247,0
1490136664.731,-148.470,61.536,112.577,104.908,0
1490136664.731,-121.085,85.844,103.926,-299.577,0
1490136664.746,-29.044,175.424,168.987,127.375,0
1490136664.746,-80.801,114.864,181.398,264.759,0
1490136664.761,-137.565,91.336,88.249,-242.626,0
1490136664.761,-47.394,165.900,164.679,-89.404,0
1490136664.761,-59.938,132.514,186.522,325.483,0
1490136664.761,-181.032,59.477,86.427,-97.757,0
1490136664.776,-55.014,130.272,139.633,-227.397,0
1490136664.776,-25.807,178.896,209.436,268.063,0
1490136664.791,-131.710,76.049,107.887,108.702,0
1490136664.791,-113.472,110.705,92.867,-297.698,0
1490136664.791,-21.084,182.625,190.873,123.252,0
1490136664.791,-100.904,104.670,155.748,271.459,0
1490136664.806,-162.949,63.719,85.105,-233.933,0
1490136664.806,-57.796,169.780,173.791,-68.003,0
1490136664.821,-56.456,154.503,191.666,329.551,0
1490136664.821,-142.675,64.162,99.448,-98.960,0
1490136664.821,-66.765,124.058,129.006,-224.587,0
1490136664.821,-22.232,172.200,202.516,273.697,0
1490136664.836,-144.792,77.184,111.131,104.594,0
1490136664.836,-136.660,108.336,96.964,-300.093,0
1490136664.851,-15.134,183.435,197.917,121.657,0
1490136664.851,-90.190,105.555,161.094,271.936,0
1490136664.851,-153.027,73.508,76.427,-233.172,0
1490136664.851,-42.504,186.952,185.604,-74.785,0
1490136664.866,-57.269,147.975,197.368,327.888,0
1490136664.866,-160.756,50.281,78.959,-100.757,0
1490136664.881,-90.130,134.741,132.011,-232.741,0
1490136664.881,-22.548,170.029,207.424,271.201,0
1490136664.881,-132.527,49.881,112.666,100.097,0
1490136664.881,-114.525,93.187,104.397,-303.311,0
1490136664.896,-24.152,190.572,188.057,118.054,0
1490136664.896,-104.904,101.039,154.652,266.305,0
1490136664.911,-146.129,68.588,88.853,-231.846,0
1490136664.911,-27.468,175.543,172.041,-71.746,0
1490136664.911,-57.623,140.385,184.508,323.238,0
1490136664.911,-166.884,49.561,83.882,-91.087,0
1490136664.926,-77.655,149.721,138.790,-243.634,0
1490136664.926,-20.137,173.950,204.389,270.713,0
1490136664.941,-144.792,63.264,118.031,112.620,0
1490136664.941,-124.195,100.373,106.755,-294.801,0
1490136664.941,-22.684,197.033,207.076,122.899,0
1490136664.941,-89.109,101.437,156.775,267.033,0
1490136664.971,-148.143,59.588,74.968,-238.011,0
1490136664.971,-40.469,172.336,165.872,-72.676,0
1490136664.971,-51.431,156.606,193.845,331.090,0
1490136664.971,-160.165,57.256,97.957,-91.938,0
1490136664.972,-85.189,142.778,109.938,-227.199,0
1490136664.972,-48.450,168.043,212.436,273.729,0
1490136664.986,-138.279,62.795,119.802,108.717,0
1490136664.986,-109.906,107.728,103.227,-303.240,0
1490136665.001,-29.680,189.357,201.835,121.008,0
1490136665.001,-106.826,102.094,157.001,269.379,0
1490136665.001,-144.065,58.430,90.233,-238.233,0
1490136665.001,-45.430,182.780,172.905,-85.767,0
1490136665.016,-37.006,152.031,187.227,333.747,0
1490136665.016,-154.099,60.317,86.575,-92.497,0
1490136665.031,-83.054,144.818,137.926,-242.022,0
1490136665.031,-37.638,168.273,200.223,268.671,0
1490136665.031,-159.234,65.646,111.909,99.407,0
1490136665.031,-109.832,92.478,105.368,-294.210,0
1490136665.046,-22.230,189.968,184.267,114.981,0
1490136665.046,-95.409,115.769,168.645,274.004,0
1490136665.061,-156.608,75.610,80.167,-227.120,0
1490136665.061,-33.743,166.570,181.224,-74.908,0
1490136665.061,-57.746,163.245,184.345,325.334,0
1490136665.061,-171.947,49.365,82.807,-93.950,0
1490136665.076,-97.660,109.994,141.585,-232.439,0
1490136665.076,-35.378,179.910,217.787,281.833,0
1490136665.091,-136.029,73.712,121.657,108.545,0
1490136665.091,-117.889,102.335,103.668,-295.697,0
1490136665.091,-17.654,195.662,203.421,120.892,0
1490136665.091,-92.325,114.753,154.540,271.661,0
1490136665.106,-164.041,39.480,81.668,-237.620,0
1490136665.106,-35.933,183.502,165.567,-73.968,0
1490136665.121,-39.060,171.527,172.084,330.882,0
1490136665.121,-158.643,40.279,97.768,-87.523,0
1490136665.121,-79.045,127.207,133.202,-241.244,0
1490136665.121,-22.907,174.552,208.496,261.542,0
1490136665.136,-137.363,60.927,109.646,102.219,0
1490136665.136,-135.940,70.073,96.789,-295.871,0
1490136665.151,-26.475,179.321,200.169,120.558,0
1490136665.151,-93.239,118.330,160.264,268.110,0
1490136665.151,-147.240,72.763,85.956,-225.370,0
1490136665.151,-27.412,173.705,170.910,-82.283,0
1490136665.166,-50.221,158.903,191.862,323.412,0
1490136665.166,-165.739,57.780,87.534,-90.696,0
1490136665.181,-69.955,149.970,135.455,-235.838,0
1490136665.181,-20.897,174.809,204.556,262.404,0
1490136665.181,-134.227,60.151,116.010,104.424,0
1490136665.181,-124.355,94.926,108.728,-290.861,0
1490136665.196,-18.043,197.760,199.999,119.273,0
1490136665.196,-78.824,118.613,163.823,262.606,0
1490136665.211,-142.978,48.449,80.146,-242.736,0
1490136665.211,-24.781,184.755,165.773,-87.252,0
1490136665.211,-40.368,173.748,190.458,325.063,0
1490136665.211,-158.658,54.887,85.191,-102.883,0
1490136665.226,-87.276,138.891,128.524,-240.807,0
1490136665.226,-28.992,179.575,202.388,269.202,0
1490136665.241,-150.452,62.314,120.324,116.677,0
1490136665.241,-118.729,100.403,107.425,-290.040,0
1490136665.241,-22.122,194.441,197.555,112.446,0
1490136665.241,-102.612,107.230,159.415,265.914,0
1490136665.262,-154.331,64.999,73.068,-235.621,0
1490136665.262,-51.639,167.901,166.138,-92.228,0
1490136665.271,-24.227,146.961,171.005,331.329,0
1490136665.271,-140.392,56.688,103.317,-93.598,0
1490136665.271,-73.861,154.495,135.998,-235.479,0
1490136665.271,-26.385,183.033,203.969,269.720,0
1490136665.286,-146.522,65.600,115.011,111.645,0
1490136665.286,-122.637,87.824,94.543,-294.467,0
1490136665.301,-20.020,183.006,201.790,120.200,0
1490136665.301,-100.734,107.864,153.418,273.325,0
1490136665.301,-151.780,68.895,76.978,-230.799,0
1490136665.301,-33.848,160.819,167.157,-89.874,0
1490136665.316,-63.191,154.391,188.016,332.341,0
1490136665.316,-146.632,60.227,86.100,-79.478,0
1490136665.331,-68.541,126.874,136.991,-236.487,0
1490136665.331,-27.314,174.089,209.644,270.556,0
1490136665.331,-161.876,72.352,104.871,104.246,0
1490136665.331,-105.544,91.139,98.681,-296.073,0
1490136665.346,-28.261,177.122,193.912,111.503,0
1490136665.346,-93.133,123.626,164.894,272.108,0
1490136665.361,-150.795,67.285,74.920,-232.038,0
1490136665.361,-37.463,168.769,171.052,-85.597,0
1490136665.361,-44.868,159.868,185.564,333.764,0
1490136665.361,-157.846,43.265,86.117,-88.826,0
1490136665.376,-82.257,133.817,122.979,-242.678,0
1490136665.376,-20.072,172.303,206.220,265.318,0
1490136665.391,-143.739,68.042,116.784,119.802,0
1490136665.391,-131.639,93.333,106.092,-295.570,0
1490136665.391,-35.765,183.519,173.105,109.183,0
1490136665.391,-83.493,113.414,162.031,273.359,0
1490136665.406,-157.730,70.233,87.929,-234.120,0
1490136665.406,-57.091,166.915,178.313,-87.330,0
1490136665.421,-71.984,134.221,183.917,332.112,0
1490136665.421,-145.368,40.641,83.617,-82.078,0
1490136665.421,-74.768,136.220,131.302,-237.287,0
1490136665.421,-21.121,189.190,211.443,270.028,0
1490136665.436,-142.447,67.554,113.581,104.601,0
1490136665.436,-132.729,92.516,111.419,-303.414,0
